step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
96,57,57,0,913.7292,0.0,0,804.6113,0,0.0,0.0,0,0,19441.7229,17037.6448,2689.0782,298.906,0.038601
97,57,57,0,925.0972,0.0,0,814.5416,0,0.0,0.0,0,0,19791.9573,17349.607,2727.3503,304.3791,0.037464
98,57,57,0,936.2468,0.0,0,824.5325,0,0.0,0.0,0,0,20142.9939,17662.2013,2765.7926,309.8632,0.036472
99,57,57,0,947.2236,0.0,0,834.5135,0,0.0,0.0,0,0,20494.6411,17975.3988,2804.2424,315.3579,0.035583
100,58,58,1,960.2849,0.0,0,847.9657,0,0.0,0.0,0,0,20858.7236,18297.6525,2851.071,315.4768,0.037127
101,58,58,0,971.6528,0.0,0,857.5195,0,0.0,0.0,0,0,21213.6923,18614.9424,2888.7499,320.9473,0.035972
102,58,58,0,982.6947,0.0,0,867.2268,0,0.0,0.0,0,0,21569.2099,18932.4209,2926.7889,326.4211,0.035026
103,63,63,5,1004.7033,0.0,0,894.5865,0,0.0,0.0,0,0,21985.0107,19292.7348,3007.2759,306.2339,0.04508
104,64,64,1,1021.0137,0.0,0,906.3311,0,0.0,0.0,0,0,22365.9266,19634.7339,3051.1927,306.7927,0.04445
105,64,64,0,1034.6664,0.0,0,915.4132,0,0.0,0.0,0,0,22739.4338,19970.7051,3088.7287,312.0423,0.042222
106,64,64,0,1047.5779,0.0,0,925.3564,0,0.0,0.0,0,0,23114.7644,20306.5403,3128.2241,317.2897,0.040511
107,66,66,2,1064.5425,0.0,0,942.7992,0,0.0,0.0,0,0,23515.4554,20659.7433,3185.7121,313.0264,0.043098
108,66,66,0,1078.1223,0.0,0,952.8195,0,0.0,0.0,0,0,23898.4087,21002.6706,3225.7382,318.2223,0.041162
109,67,67,1,1093.345,0.0,0,966.9381,0,0.0,0.0,0,0,24294.992,21354.4286,3275.5634,318.7228,0.041602
110,68,68,1,1108.9105,0.0,0,981.0427,0,0.0,0.0,0,0,24695.4302,21709.8884,3325.5418,319.2631,0.041895
111,68,68,0,1122.4932,0.0,0,991.6904,0,0.0,0.0,0,0,25087.8661,22060.4821,3367.3839,324.4189,0.040205
112,69,69,1,1137.8478,0.0,0,1006.2701,0,0.0,0.0,0,0,25493.7948,22420.1378,3418.657,324.9295,0.040746
113,69,69,0,1151.3601,0.0,0,1017.2168,0,0.0,0.0,0,0,25891.5004,22775.1004,3461.4,330.0739,0.039218
114,69,69,0,1164.465,0.0,0,1028.4713,0,0.0,0.0,0,0,26290.545,23130.6687,3504.8763,335.2271,0.037954
115,69,69,0,1177.3066,0.0,0,1039.8553,0,0.0,0.0,0,0,26690.6379,23486.9539,3548.6839,340.3906,0.036856
116,70,70,1,1192.1805,0.0,0,1054.7887,0,0.0,0.0,0,0,27103.5424,23852.484,3601.0584,340.7498,0.037812
117,71,71,1,1207.5623,0.0,0,1069.3883,0,0.0,0.0,0,0,27519.6578,24221.7979,3652.8599,341.1521,0.038484
118,72,72,1,1223.2755,0.0,0,1083.8619,0,0.0,0.0,0,0,27939.2067,24594.6558,3704.5508,341.5924,0.038994
119,72,72,0,1237.0096,0.0,0,1094.8045,0,0.0,0.0,0,0,28350.3454,24962.4207,3747.9247,346.7003,0.037562
120,73,73,1,1252.5171,0.0,0,1109.6297,0,0.0,0.0,0,0,28774.581,25338.9777,3800.6033,347.1093,0.038249
121,73,73,0,1266.1807,0.0,0,1120.7881,0,0.0,0.0,0,0,29190.2067,25710.5465,3844.6602,352.1993,0.036925
122,73,73,0,1279.4338,0.0,0,1132.2309,0,0.0,0.0,0,0,29606.7923,26082.4111,3889.3812,357.2933,0.035834
123,74,74,1,1294.6555,0.0,0,1147.3084,0,0.0,0.0,0,0,30036.0447,26463.1972,3942.8475,357.6108,0.036729
124,75,75,1,1310.352,0.0,0,1162.0996,0,0.0,0.0,0,0,30468.3367,26847.5009,3995.8358,357.9667,0.03737
125,77,77,2,1328.5967,0.0,0,1180.3133,0,0.0,0.0,0,0,30915.8698,27243.6392,4057.2306,353.8135,0.039597
126,80,80,3,1350.0054,0.0,0,1201.7542,0,0.0,0.0,0,0,31381.3713,27654.6342,4126.7371,345.6829,0.042937
127,81,81,1,1368.3293,0.0,0,1215.8596,0,0.0,0.0,0,0,31831.9602,28057.8548,4179.1055,346.3933,0.042381
128,81,81,0,1384.1475,0.0,0,1227.1723,0,0.0,0.0,0,0,32275.2571,28455.4415,4224.8156,351.3017,0.040464
129,82,82,1,1401.4986,0.0,0,1242.7925,0,0.0,0.0,0,0,32732.5162,28861.7207,4280.7955,351.9722,0.040556
130,83,83,1,1419.1171,0.0,0,1258.5168,0,0.0,0.0,0,0,33193.8834,29271.6858,4337.1976,352.6709,0.04058
131,83,83,0,1434.7017,0.0,0,1270.8486,0,0.0,0.0,0,0,33647.4466,29676.8339,4385.6127,357.5522,0.038999
132,83,83,0,1449.7847,0.0,0,1283.6222,0,0.0,0.0,0,0,34102.6684,30082.601,4435.0673,362.441,0.037697
133,83,83,0,1464.5482,0.0,0,1296.5984,0,0.0,0.0,0,0,34559.1963,30489.1714,4485.0249,367.3394,0.03657
134,83,83,0,1479.0694,0.0,0,1309.6395,0,0.0,0.0,0,0,35016.7586,30896.5858,4535.1729,372.248,0.035571
135,84,84,1,1495.6218,0.0,0,1326.1866,0,0.0,0.0,0,0,35487.117,31313.3247,4593.7922,372.7777,0.036298
136,84,84,0,1510.4356,0.0,0,1338.8451,0,0.0,0.0,0,0,35948.6682,31725.3701,4643.2981,377.683,0.035196
137,84,84,0,1524.8827,0.0,0,1351.652,0,0.0,0.0,0,0,36411.0262,32137.861,4693.1652,382.5936,0.034269
138,86,86,2,1543.5496,0.0,0,1371.5293,0,0.0,0.0,0,0,36897.9056,32567.8545,4760.0512,378.696,0.036656
139,86,86,0,1558.903,0.0,0,1383.7168,0,0.0,0.0,0,0,37366.294,32987.4356,4808.8584,383.5748,0.03536
140,87,87,1,1575.9235,0.0,0,1399.8302,0,0.0,0.0,0,0,37847.5988,33415.5427,4867.0561,384.0867,0.035909
141,88,88,1,1593.2866,0.0,0,1415.8138,0,0.0,0.0,0,0,38332.0622,33846.9403,4925.1219,384.6243,0.036311
142,88,88,0,1608.6538,0.0,0,1428.2591,0,0.0,0.0,0,0,38807.8323,34272.9912,4974.8412,389.4658,0.035094
143,88,88,0,1623.5373,0.0,0,1441.0532,0,0.0,0.0,0,0,39284.4123,34699.0547,5025.3576,394.3074,0.034101
144,90,90,2,1642.5803,0.0,0,1461.0345,0,0.0,0.0,0,0,39785.4623,35142.3175,5093.1447,390.4702,0.036309
145,90,90,0,1658.2768,0.0,0,1473.3947,0,0.0,0.0,0,0,40267.9411,35574.9427,5142.9984,395.2771,0.035012
146,90,90,0,1673.3849,0.0,0,1486.1988,0,0.0,0.0,0,0,40751.2501,36007.3932,5193.8569,400.0821,0.033985
147,90,90,0,1688.1403,0.0,0,1499.1971,0,0.0,0.0,0,0,41235.0287,36439.8685,5245.1601,404.8874,0.033111
148,93,93,3,1709.3438,0.0,0,1522.8166,0,0.0,0.0,0,0,41754.9863,36897.989,5321.9973,396.7526,0.03682
149,95,95,2,1730.1443,0.0,0,1541.9846,0,0.0,0.0,0,0,42270.6982,37356.984,5388.7141,393.2314,0.038211
150,99,99,4,1756.0159,0.0,0,1568.2528,0,0.0,0.0,0,0,42816.5599,37838.7773,5472.7827,382.2099,0.042035
151,101,101,2,1779.337,0.0,0,1587.0762,0,0.0,0.0,0,0,43350.1412,38315.5402,5539.6011,379.3618,0.042443
152,101,101,0,1798.326,0.0,0,1599.6322,0,0.0,0.0,0,0,43867.3925,38780.8562,5591.5363,383.9689,0.040351
153,103,103,2,1820.758,0.0,0,1620.4558,0,0.0,0.0,0,0,44411.2289,39263.0363,5663.1926,381.1945,0.041304
154,103,103,0,1839.5075,0.0,0,1634.2849,0,0.0,0.0,0,0,44938.2413,39734.8801,5718.3612,385.7755,0.039503
155,104,104,1,1859.7282,0.0,0,1652.449,0,0.0,0.0,0,0,45479.6114,40215.7328,5783.8786,386.6897,0.039336
156,104,104,0,1877.9429,0.0,0,1667.2026,0,0.0,0.0,0,0,46013.4459,40692.0634,5841.3825,391.2698,0.037877
157,104,104,0,1895.6447,0.0,0,1682.3825,0,0.0,0.0,0,0,46549.1881,41169.284,5899.9041,395.8585,0.036655
158,106,106,2,1917.4776,0.0,0,1704.7931,0,0.0,0.0,0,0,47110.4395,41664.5986,5975.8409,393.0623,0.038148
159,107,107,1,1938.1737,0.0,0,1723.1269,0,0.0,0.0,0,0,47666.095,42158.6875,6042.4075,394.0064,0.038006
160,107,107,0,1956.7037,0.0,0,1738.089,0,0.0,0.0,0,0,48214.1058,42648.0659,6101.0399,398.5801,0.036647
161,108,108,1,1976.9014,0.0,0,1757.0096,0,0.0,0.0,0,0,48775.8565,43146.6836,6169.1729,399.5063,0.036782
162,108,108,0,1995.1796,0.0,0,1772.2924,0,0.0,0.0,0,0,49329.5485,43640.7755,6228.773,404.0813,0.035588
163,108,108,0,2012.9846,0.0,0,1787.8605,0,0.0,0.0,0,0,49884.6747,44135.6127,6289.0621,408.6631,0.034582
164,108,108,0,2030.466,0.0,0,1803.5251,0,0.0,0.0,0,0,50440.8818,44631.2694,6349.6124,413.2525,0.033699
165,109,109,1,2049.9221,0.0,0,1822.7002,0,0.0,0.0,0,0,51009.8751,45136.2315,6418.6436,414.0939,0.034174
166,109,109,0,2067.5938,0.0,0,1837.9764,0,0.0,0.0,0,0,51570.0072,45636.4709,6478.5363,418.6832,0.033233
