step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
96,57,57,0,1145.0741,177.9642,0,1047.1336,0,0.0,0.0,5445.5735,95,35043.5504,27439.6651,2443.3118,481.3976,0.033091
97,57,57,0,1157.9991,177.9642,0,1058.7854,0,0.0,0.0,5445.5735,95,35586.43,27955.3572,2470.4993,490.4449,0.032054
98,57,57,0,1170.742,177.9642,0,1070.5249,0,0.0,0.0,5445.5735,95,36130.94,28472.475,2497.8915,499.5171,0.031158
99,57,57,0,1183.3474,177.9642,0,1082.2842,0,0.0,0.0,5445.5735,95,36676.9131,28991.0097,2525.3299,508.6142,0.030361
100,58,58,1,1198.0721,177.9642,0,1097.6202,0,0.0,0.0,5445.5735,95,37236.1969,29519.5097,2561.1137,508.9571,0.032069
101,58,58,0,1211.1504,177.9642,0,1109.0457,0,0.0,0.0,5445.5735,95,37787.3118,30043.9652,2587.7732,517.9994,0.030986
102,58,58,0,1223.9427,177.9642,0,1120.6445,0,0.0,0.0,5445.5735,95,38339.9409,30569.5303,2614.8371,527.0609,0.030112
103,63,63,5,1247.7381,177.9642,0,1150.2971,0,0.0,0.0,5445.5735,95,38953.8369,31139.2368,2684.0266,494.2736,0.04056
104,64,64,1,1265.9342,177.9642,0,1164.2285,0,0.0,0.0,5445.5735,95,39534.0872,31691.9806,2716.5331,495.1872,0.040003
105,64,64,0,1281.5494,177.9642,0,1175.4363,0,0.0,0.0,5445.5735,95,40108.2354,32239.9772,2742.6846,503.7496,0.037789
106,64,64,0,1296.4773,177.9642,0,1187.5136,0,0.0,0.0,5445.5735,95,40685.5299,32789.0913,2770.8651,512.3296,0.036098
107,66,66,2,1315.5037,177.9642,0,1207.2724,0,0.0,0.0,5445.5735,95,41289.5244,33356.9819,2816.969,505.4088,0.038822
108,66,66,0,1331.2134,177.9642,0,1219.5656,0,0.0,0.0,5445.5735,95,41877.2345,33916.0079,2845.6531,513.8789,0.036897
109,67,67,1,1348.6192,177.9642,0,1236.0561,0,0.0,0.0,5445.5735,95,42480.0482,34485.3438,2884.1308,514.7066,0.037406
110,68,68,1,1366.427,177.9642,0,1252.604,0,0.0,0.0,5445.5735,95,43088.2571,35059.9409,2922.7427,515.5874,0.037759
111,68,68,0,1382.3146,177.9642,0,1265.6868,0,0.0,0.0,5445.5735,95,43690.0717,35631.229,2953.2693,523.9887,0.036076
112,69,69,1,1400.0255,177.9642,0,1282.8087,0,0.0,0.0,5445.5735,95,44307.0067,36213.213,2993.2202,524.8292,0.036678
113,69,69,0,1415.9535,177.9642,0,1296.2971,0,0.0,0.0,5445.5735,95,44917.4125,36792.1458,3024.6931,533.2195,0.035155
114,69,69,0,1431.5245,177.9642,0,1310.128,0,0.0,0.0,5445.5735,95,45530.8697,37373.3309,3056.9653,541.6425,0.033902
115,69,69,0,1446.8785,177.9642,0,1324.1301,0,0.0,0.0,5445.5735,95,46147.1048,37956.8944,3089.6369,550.0999,0.032817
116,70,70,1,1464.309,177.9642,0,1341.8001,0,0.0,0.0,5445.5735,95,46777.897,38551.4566,3130.8669,550.7351,0.033834
117,71,71,1,1482.3032,177.9642,0,1359.212,0,0.0,0.0,5445.5735,95,47413.7077,39151.6395,3171.4947,551.4315,0.034559
118,72,72,1,1500.6896,177.9642,0,1376.5622,0,0.0,0.0,5445.5735,95,48054.8208,39757.2689,3211.9784,552.1843,0.035114
119,72,72,0,1517.1593,177.9642,0,1390.3665,0,0.0,0.0,5445.5735,95,48689.452,40359.69,3244.1885,560.5513,0.033679
120,73,73,1,1535.453,177.9642,0,1408.1546,0,0.0,0.0,5445.5735,95,49339.1184,40972.8508,3285.6941,561.2719,0.034409
121,73,73,0,1551.9608,177.9642,0,1422.2705,0,0.0,0.0,5445.5735,95,49982.1691,41582.9643,3318.6313,569.6296,0.03308
122,73,73,0,1568.1068,177.9642,0,1436.701,0,0.0,0.0,5445.5735,95,50628.1818,42195.306,3352.3023,578.0179,0.031989
123,74,74,1,1586.2655,177.9642,0,1454.8789,0,0.0,0.0,5445.5735,95,51288.8699,42818.5789,3394.7175,578.6294,0.032929
124,75,75,1,1604.9539,177.9642,0,1472.8434,0,0.0,0.0,5445.5735,95,51954.6587,43447.4507,3436.6346,579.2993,0.033607
125,77,77,2,1626.2499,177.9642,0,1494.368,0,0.0,0.0,5445.5735,95,52637.8019,44090.3697,3486.8587,572.6022,0.035903
126,80,80,3,1650.7837,177.9642,0,1519.2869,0,0.0,0.0,5445.5735,95,53341.1254,44750.5492,3545.0027,559.3819,0.039335
