# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
200,levier_entite,123,0.9163,0.041,0.7889,0.8606,0.9094,0.9309,0.9492,0.9509,0.9522,0.9525
210,passif_total,132,884.1235,693.3216,8.5974,103.5295,467.4187,878.2623,1069.6564,1213.5372,2946.43,3205.2558
210,actif_liquide,132,58.6048,32.9744,7.692,19.882,45.5056,57.1425,66.1527,74.7127,156.7488,170.574
210,actif_total,132,978.9826,845.7849,11.9913,118.4115,507.9243,929.9931,1132.8057,1282.923,3634.0068,4038.5343
210,ratio_L_P,132,0.1097,0.1197,0.0532,0.0549,0.0564,0.0713,0.0974,0.192,0.611,0.9763
210,taux_interne,132,0.0267,0.027,0.0088,0.0144,0.0153,0.0169,0.0231,0.0491,0.1402,0.1705
210,levier_entite,132,0.9152,0.0445,0.717,0.8492,0.9027,0.9327,0.9464,0.9515,0.9526,0.9529
220,passif_total,135,940.479,696.9764,8.5974,140.0419,554.4011,925.4369,1123.4287,1287.3864,3026.4563,3292.4107
220,actif_liquide,135,61.1417,32.3099,8.3939,23.5151,49.2719,59.6796,68.0975,77.225,158.4187,172.3158
220,actif_total,135,1036.9583,846.9393,11.9913,158.557,599.2363,973.0424,1184.6016,1360.0029,3715.7658,4127.431
220,ratio_L_P,135,0.0961,0.0937,0.0523,0.0541,0.0557,0.0686,0.0899,0.1692,0.308,0.9763
220,taux_interne,135,0.0233,0.0197,0.0087,0.0139,0.0149,0.0164,0.0212,0.0425,0.0858,0.1705
220,levier_entite,135,0.9185,0.0427,0.717,0.8611,0.908,0.9359,0.9466,0.9521,0.953,0.9533
230,passif_total,141,974.4281,705.8458,15.0148,132.0351,596.7501,959.6621,1163.7055,1353.5811,3097.9293,3369.9717
230,actif_liquide,141,62.2777,32.44,7.692,22.8073,50.3611,60.7242,70.6775,79.4453,159.8882,173.8462
230,actif_total,141,1070.3269,851.7318,17.7068,149.8424,643.5737,1008.7166,1231.6064,1428.2509,3788.5063,4206.5224
230,ratio_L_P,141,0.0972,0.0875,0.0516,0.0535,0.055,0.0677,0.0868,0.1727,0.5123,0.5123
230,taux_interne,141,0.024,0.023,0.0086,0.0136,0.0147,0.0161,0.0205,0.0435,0.129,0.129
230,levier_entite,141,0.9208,0.0389,0.8011,0.8607,0.9065,0.9377,0.9476,0.9526,0.9534,0.9537
240,passif_total,144,1027.4138,707.077,8.5974,199.0718,660.111,1020.8541,1222.1552,1421.9356,3161.7568,3438.9253
240,actif_liquide,144,64.5234,31.8382,7.9349,28.6521,51.2903,62.8986,73.2079,81.5953,161.1855,175.1918
240,actif_total,144,1124.7537,850.4866,11.9913,222.7238,709.7741,1084.1505,1292.6967,1498.6735,3853.5125,4276.8216
240,ratio_L_P,144,0.0915,0.0931,0.0509,0.0528,0.0543,0.0654,0.0828,0.144,0.3913,0.9763
240,taux_interne,144,0.022,0.0198,0.0085,0.0133,0.0143,0.0156,0.0195,0.0354,0.1069,0.1705
240,levier_entite,144,0.9225,0.0408,0.717,0.8621,0.9128,0.9387,0.9487,0.9531,0.9538,0.954
250,passif_total,148,1071.3242,710.2204,8.5974,247.3195,652.218,1080.0649,1295.5113,1484.9765,3218.6736,3500.1736
250,actif_liquide,148,66.1856,31.5962,7.7697,32.2731,52.7898,64.5864,75.0059,83.5463,162.3291,176.3756
250,actif_total,148,1169.3042,850.7001,11.9913,274.5926,701.5367,1139.3497,1368.3828,1563.5782,3911.3184,4339.2537
250,ratio_L_P,148,0.0912,0.1008,0.0504,0.0523,0.0536,0.0641,0.0833,0.1305,0.53,0.9763
250,taux_interne,148,0.0217,0.0213,0.0085,0.013,0.0139,0.0152,0.0196,0.0318,0.1276,0.1705
250,levier_entite,148,0.9241,0.0407,0.717,0.864,0.9152,0.9405,0.9492,0.9535,0.9541,0.9544
260,passif_total,159,1064.933,732.4231,8.5974,120.4288,570.2801,1087.1203,1338.8663,1544.1758,3269.3641,3554.5371
260,actif_liquide,159,65.0986,33.0285,7.692,21.6419,50.5902,67.0802,76.5736,84.3397,163.3314,177.4175
260,actif_total,159,1159.2805,866.7632,11.9913,137.0707,615.8703,1141.5734,1413.0839,1624.4922,3962.1561,4394.6591
260,ratio_L_P,159,0.1074,0.1363,0.0499,0.0519,0.053,0.0624,0.0887,0.1801,0.7902,0.9763
260,taux_interne,159,0.0256,0.0295,0.0084,0.0127,0.0137,0.0152,0.0209,0.0457,0.1558,0.1705
260,levier_entite,159,0.9217,0.0445,0.717,0.8582,0.9142,0.9408,0.9497,0.9538,0.9545,0.9547
270,passif_total,166,1086.3191,741.7172,8.5974,87.3924,557.0457,1120.0123,1386.371,1577.4128,3314.4344,3602.7585
270,actif_liquide,166,65.7301,33.1128,7.9349,18.0219,49.9633,68.2774,77.9916,85.7324,164.2183,178.3349
270,actif_total,166,1179.8539,871.9716,11.9913,100.4143,602.009,1173.4674,1457.0018,1655.8774,4007.5691,4443.7978
270,ratio_L_P,166,0.0977,0.1016,0.0495,0.0514,0.0526,0.0617,0.0897,0.2073,0.4356,0.9763
270,taux_interne,166,0.0239,0.0238,0.0083,0.0126,0.0134,0.0149,0.0212,0.0537,0.1172,0.1705
270,levier_entite,166,0.9234,0.0407,0.717,0.8612,0.9089,0.9426,0.9505,0.9542,0.9548,0.955
280,passif_total,173,1107.4351,749.2823,8.5974,117.4388,596.7501,1172.2092,1417.5031,1615.6836,3354.481,3645.5076
280,actif_liquide,173,66.4478,33.0165,7.692,21.3524,51.8237,69.3236,79.8922,87.1948,165.0006,179.143
280,actif_total,173,1200.3602,875.6179,11.9913,133.7912,643.5737,1232.34,1493.7615,1698.0279,4047.8537,4487.3551
280,ratio_L_P,173,0.0959,0.0996,0.0491,0.051,0.0521,0.0612,0.0868,0.1818,0.4571,0.9763
280,taux_interne,173,0.0233,0.0229,0.0083,0.0124,0.0133,0.0146,0.0205,0.0461,0.1205,0.1705
280,levier_entite,173,0.9242,0.0401,0.717,0.8632,0.9146,0.9443,0.951,0.9545,0.955,0.9552
290,passif_total,176,1153.6317,744.6711,18.2152,179.5366,675.9047,1238.3918,1462.7876,1660.2281,3390.0913,3683.387
290,actif_liquide,176,68.5181,32.0112,7.9349,27.0657,55.2457,70.4807,82.0008,88.585,165.695,179.855
290,actif_total,176,1248.0905,868.6852,21.1501,201.6023,726.2598,1305.3708,1534.0021,1743.8132,4083.9251,4525.9465
290,ratio_L_P,176,0.0837,0.0574,0.0488,0.0507,0.0517,0.0599,0.0819,0.1508,0.3015,0.4356
290,taux_interne,176,0.0205,0.0157,0.0082,0.0123,0.0131,0.0142,0.0192,0.0373,0.0837,0.1172
290,levier_entite,176,0.9275,0.0354,0.8138,0.8652,0.9148,0.9457,0.9515,0.9548,0.9553,0.9555
300,passif_total,179,1198.7276,738.4125,21.5385,222.7882,717.6653,1285.861,1502.3956,1706.253,3421.7197,3716.9373
300,actif_liquide,179,70.4319,31.1323,8.3711,30.4817,55.8965,72.1915,83.7311,89.8497,166.3083,180.4826
300,actif_total,179,1294.5817,860.3157,24.9096,248.27,769.7833,1358.4299,1574.9174,1791.1027,4115.9337,4560.1243
300,ratio_L_P,179,0.0794,0.0528,0.0486,0.0503,0.0516,0.0586,0.0797,0.1368,0.345,0.3887
300,taux_interne,179,0.0193,0.0145,0.0082,0.0121,0.0129,0.0139,0.0187,0.0335,0.0965,0.1077
300,levier_entite,179,0.9298,0.0336,0.8151,0.8771,0.9166,0.9468,0.9519,0.9551,0.9555,0.9557
310,passif_total,181,1249.1125,727.5581,25.0333,307.1371,723.0124,1338.892,1550.0284,1749.0791,3449.8156,3746.642
310,actif_liquide,181,72.5351,30.1045,8.9263,36.3084,56.9312,73.3483,85.4841,91.0112,166.8513,181.0358
310,actif_total,181,1346.7336,847.8949,28.9596,338.4455,775.374,1413.1106,1630.5124,1835.0903,4144.4171,4590.3822
310,ratio_L_P,181,0.0744,0.0434,0.0483,0.05,0.0514,0.0577,0.0793,0.1182,0.2484,0.3566
310,taux_interne,181,0.018,0.0118,0.0082,0.012,0.0127,0.0137,0.0186,0.0285,0.0666,0.0999
310,levier_entite,181,0.9321,0.0323,0.8162,0.8876,0.9211,0.9481,0.9524,0.9554,0.9558,0.9559
320,passif_total,185,1283.9586,724.1917,11.8553,360.745,805.5538,1389.4117,1606.0689,1787.6712,3474.7183,3772.9335
320,actif_liquide,185,73.7446,29.8567,7.7697,39.6029,59.6919,73.9109,87.0743,92.0458,167.3288,181.5236
320,actif_total,185,1382.1387,842.4072,14.625,395.3479,861.2781,1464.5427,1688.1432,1874.7169,4169.4863,4617.1615
320,ratio_L_P,185,0.0761,0.0632,0.0481,0.0498,0.051,0.0564,0.0754,0.1098,0.3491,0.6554
320,taux_interne,185,0.0183,0.0158,0.0081,0.0118,0.0125,0.0134,0.0176,0.0263,0.0971,0.1452
320,levier_entite,185,0.933,0.0328,0.8106,0.8825,0.9241,0.9486,0.9528,0.9556,0.956,0.9561
330,passif_total,189,1316.9692,721.1635,32.6385,405.5929,846.0988,1401.3474,1657.7586,1823.1714,3496.8051,3796.1973
330,actif_liquide,189,74.8643,29.6311,10.2321,42.1778,59.9071,75.8036,88.3787,92.9877,167.7504,181.9538
330,actif_total,189,1415.6461,837.3046,37.8706,442.7708,903.4119,1472.3978,1741.2753,1911.159,4191.6837,4640.8555
330,ratio_L_P,189,0.073,0.0469,0.0479,0.0497,0.0506,0.0555,0.0736,0.104,0.2994,0.3135
330,taux_interne,189,0.0177,0.013,0.0081,0.0117,0.0123,0.0134,0.0172,0.0248,0.0831,0.0875
330,levier_entite,189,0.9341,0.032,0.818,0.8808,0.9277,0.9495,0.9533,0.9558,0.9562,0.9563
340,passif_total,195,1334.4087,727.4663,11.8553,413.9043,810.6147,1423.9796,1696.124,1855.1335,3516.3453,3816.777
340,actif_liquide,195,75.2079,30.0585,7.7697,42.6263,59.6999,76.0631,89.3813,93.8279,168.1201,182.3332
340,actif_total,195,1432.5426,840.8868,14.625,451.5306,866.5366,1500.7786,1780.6968,1943.9614,4211.1272,4661.8147
340,ratio_L_P,195,0.0765,0.0656,0.0478,0.0495,0.0503,0.0546,0.0752,0.1031,0.3341,0.6554
340,taux_interne,195,0.0185,0.0169,0.0081,0.0116,0.0121,0.0133,0.0176,0.0246,0.0937,0.1452
