# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
210,actif_liquide,132,94.5687,45.877,7.9391,23.0873,62.7286,99.7096,134.6311,152.5449,157.1047,157.1047
210,actif_total,132,910.1235,537.8514,11.9913,116.0224,491.3268,929.0671,1386.2478,1632.5249,1696.2711,1696.2711
210,ratio_L_P,132,0.1566,0.115,0.1017,0.1027,0.1071,0.1195,0.1447,0.2357,0.6371,0.9937
210,taux_interne,132,0.0271,0.0274,0.0127,0.013,0.0141,0.0173,0.024,0.0505,0.1414,0.1713
210,levier_entite,132,0.8883,0.0276,0.7107,0.8441,0.8825,0.8981,0.9065,0.9096,0.9103,0.9103
220,passif_total,135,874.1646,494.55,8.5224,131.8887,513.3101,904.9067,1314.9567,1529.4153,1585.1632,1585.1632
220,actif_liquide,135,99.5459,45.3747,8.4689,28.038,70.5629,105.7542,139.26,155.9712,160.2453,160.2453
220,actif_total,135,968.7105,539.7576,11.9913,154.9267,578.8731,1005.6609,1449.2167,1680.3865,1740.4085,1740.4085
220,ratio_L_P,135,0.1435,0.0903,0.1011,0.102,0.1059,0.1169,0.1375,0.2138,0.3467,0.9937
220,taux_interne,135,0.0237,0.0201,0.0126,0.0128,0.0138,0.0166,0.0221,0.0438,0.0874,0.1713
220,levier_entite,135,0.8903,0.0265,0.7107,0.8509,0.8867,0.8998,0.9074,0.9102,0.9108,0.9108
230,passif_total,141,906.6331,507.9713,14.7054,124.4638,552.0783,930.6821,1365.1565,1569.1812,1622.7953,1622.7953
230,actif_liquide,141,102.182,46.5986,7.9631,27.0341,74.2682,107.9378,143.213,159.0227,163.1158,163.1158
230,actif_total,141,1003.8151,554.387,17.6685,146.4979,621.3465,1033.6199,1503.3695,1723.2039,1780.9111,1780.9111
230,ratio_L_P,141,0.1444,0.0838,0.1005,0.1013,0.1049,0.116,0.1345,0.2172,0.5415,0.5415
230,taux_interne,141,0.0244,0.0234,0.0124,0.0126,0.0135,0.0164,0.0213,0.0448,0.1304,0.1304
230,levier_entite,141,0.8922,0.0218,0.8323,0.8496,0.8885,0.9004,0.9081,0.9106,0.9112,0.9112
240,passif_total,144,956.5205,509.1461,8.5224,186.6061,610.0332,997.4842,1412.1701,1607.0077,1657.292,1657.292
240,actif_liquide,144,106.6932,46.1111,8.311,35.3655,79.688,113.5405,146.8911,161.913,165.7371,165.7371
240,actif_total,144,1058.2137,555.0978,11.9913,216.9716,684.7211,1106.0246,1554.0612,1763.9206,1818.0291,1818.0291
240,ratio_L_P,144,0.139,0.0897,0.1,0.1008,0.104,0.1138,0.1307,0.1895,0.4258,0.9937
240,taux_interne,144,0.0224,0.0201,0.0123,0.0125,0.0133,0.0158,0.0202,0.0366,0.1084,0.1713
240,levier_entite,144,0.893,0.0255,0.7107,0.86,0.8909,0.9019,0.9087,0.911,0.9116,0.9116
250,passif_total,148,997.7187,514.3887,8.5224,231.1823,602.817,1041.7714,1461.1519,1641.4516,1688.8764,1688.8764
250,actif_liquide,148,110.2336,46.319,7.9391,40.8253,79.0213,117.2142,150.7002,164.5346,168.129,168.129
250,actif_total,148,1102.9523,560.5492,11.9913,267.0075,676.8384,1153.9856,1606.8522,1800.9862,1852.0054,1852.0054
250,ratio_L_P,148,0.1386,0.0971,0.0996,0.1002,0.1031,0.1125,0.1311,0.1766,0.5593,0.9937
250,taux_interne,148,0.0221,0.0216,0.0122,0.0123,0.0131,0.0155,0.0204,0.0329,0.1289,0.1713
250,levier_entite,148,0.8941,0.0256,0.7107,0.8658,0.8906,0.9028,0.9093,0.9114,0.9119,0.9119
260,passif_total,159,991.8957,549.3448,8.5224,113.6683,527.8498,1099.882,1499.5533,1668.3375,1717.7635,1717.7635
260,actif_liquide,159,108.9241,50.3609,7.9391,25.4507,71.9609,121.988,153.6705,166.5744,170.31,170.31
260,actif_total,159,1095.8197,599.5034,11.9913,134.119,594.8107,1216.8699,1648.2238,1829.9119,1883.0735,1883.0735
260,ratio_L_P,159,0.1542,0.1312,0.0991,0.0998,0.1025,0.1109,0.1363,0.2243,0.8118,0.9937
260,taux_interne,159,0.0261,0.0298,0.0121,0.0122,0.0129,0.0151,0.0218,0.047,0.1568,0.1713
260,levier_entite,159,0.8918,0.0307,0.7107,0.8475,0.8874,0.9039,0.9098,0.9117,0.9122,0.9122
270,passif_total,166,1011.7783,564.3352,8.5224,82.8721,515.7325,1125.9428,1517.8565,1696.3396,1744.1584,1744.1584
270,actif_liquide,166,110.4549,51.5584,8.311,20.6648,70.7979,124.1105,155.0817,168.6931,172.2974,172.2974
270,actif_total,166,1117.2332,615.7073,11.9913,98.537,581.5305,1245.0533,1667.9382,1860.0326,1911.4559,1911.4559
270,ratio_L_P,166,0.1448,0.0978,0.0988,0.0994,0.1022,0.1102,0.1373,0.2503,0.4679,0.9937
270,taux_interne,166,0.0244,0.0241,0.012,0.0121,0.0128,0.0149,0.022,0.0552,0.1186,0.1713
270,levier_entite,166,0.8928,0.0274,0.7107,0.8435,0.8869,0.9043,0.91,0.912,0.9125,0.9125
280,passif_total,173,1031.2643,577.0504,8.5224,110.8895,552.0783,1144.4562,1560.9837,1721.5864,1768.2557,1768.2557
280,actif_liquide,173,112.0434,52.402,7.9631,25.0527,74.2682,125.6166,158.3948,170.5981,174.1075,174.1075
280,actif_total,173,1138.3077,629.2833,11.9913,130.9422,621.3465,1265.0728,1714.3785,1887.1845,1937.3632,1937.3632
280,ratio_L_P,173,0.1431,0.0959,0.0985,0.0991,0.1015,0.1098,0.1345,0.2259,0.4885,0.9937
280,taux_interne,173,0.0238,0.0233,0.0119,0.0121,0.0127,0.0148,0.0213,0.0475,0.1219,0.1713
280,levier_entite,173,0.893,0.0273,0.7107,0.8469,0.8885,0.9047,0.9105,0.9123,0.9127,0.9127
290,passif_total,176,1073.9573,572.9636,17.7622,168.5262,624.4735,1197.7203,1589.0241,1745.3905,1790.2387,1790.2387
290,actif_liquide,176,116.0146,51.2098,8.311,33.0448,81.0245,129.9166,160.5402,172.39,175.7552,175.7552
290,actif_total,176,1184.9719,624.0356,21.0732,196.5709,700.498,1322.637,1744.5643,1912.7806,1960.9939,1960.9939
290,ratio_L_P,176,0.1314,0.0552,0.0982,0.0988,0.101,0.1085,0.1298,0.1961,0.3404,0.4679
290,taux_interne,176,0.021,0.016,0.0118,0.012,0.0125,0.0144,0.02,0.0385,0.0853,0.1186
290,levier_entite,176,0.8955,0.0222,0.8351,0.8573,0.8915,0.9056,0.9108,0.9125,0.9129,0.9129
300,passif_total,179,1115.4894,567.2302,20.9268,208.531,662.6305,1254.9895,1615.4634,1767.3184,1810.2793,1810.2793
300,actif_liquide,179,119.7848,50.0507,8.8551,38.0948,84.4974,134.5014,162.5572,174.0372,177.2543,177.2543
300,actif_total,179,1230.2742,617.1586,24.7819,241.6258,742.1279,1384.4909,1773.0206,1936.3556,1982.5337,1982.5337
300,ratio_L_P,179,0.1272,0.0507,0.0979,0.0985,0.1006,0.1072,0.1276,0.1827,0.3817,0.4231
300,taux_interne,179,0.0198,0.0148,0.0118,0.0119,0.0124,0.0141,0.0194,0.0346,0.0981,0.1093
300,levier_entite,179,0.8974,0.02,0.836,0.863,0.8928,0.9065,0.9111,0.9127,0.9131,0.9131
310,passif_total,181,1161.8253,555.7338,24.2475,286.3237,667.5231,1293.3491,1643.8552,1788.1306,1828.5381,1828.5381
310,actif_liquide,181,123.9657,48.3762,9.5219,47.1791,84.9585,137.5501,164.7172,175.5973,178.6178,178.6178
310,actif_total,181,1280.791,604.0037,28.7694,328.5028,747.4816,1425.8993,1803.5723,1958.7279,2002.1559,2002.1559
310,ratio_L_P,181,0.1224,0.0417,0.0977,0.0982,0.1002,0.1064,0.1273,0.1648,0.2897,0.3927
310,taux_interne,181,0.0184,0.0121,0.0117,0.0118,0.0123,0.0139,0.0194,0.0295,0.0682,0.1015
310,levier_entite,181,0.8991,0.0183,0.8368,0.8716,0.893,0.907,0.9114,0.9129,0.9133,0.9133
320,passif_total,185,1193.6265,554.2661,11.6733,335.6481,742.8945,1353.635,1670.263,1806.7994,1845.1643,1845.1643
320,actif_liquide,185,126.6118,48.1542,7.9391,52.5792,91.7116,142.3081,166.7203,176.9942,179.8574,179.8574
320,actif_total,185,1315.2383,602.297,14.6124,383.2272,829.6061,1490.9431,1831.9833,1978.7935,2020.0217,2020.0217
320,ratio_L_P,185,0.124,0.0607,0.0975,0.098,0.0998,0.1051,0.1235,0.1567,0.3857,0.6801
320,taux_interne,185,0.0187,0.016,0.0116,0.0118,0.0122,0.0136,0.0183,0.0273,0.0987,0.1463
320,levier_entite,185,0.8998,0.0188,0.7989,0.8758,0.8955,0.9079,0.9117,0.9131,0.9134,0.9134
330,passif_total,189,1223.6706,553.1745,31.4548,376.8578,779.8922,1404.1113,1697.8162,1823.9484,1860.2965,1860.2965
330,actif_liquide,189,129.0889,47.9856,11.0671,56.9314,94.9712,146.2623,168.8046,178.2753,180.984,180.984
330,actif_total,189,1347.7595,601.0288,37.5219,428.7892,869.8635,1545.3737,1861.6208,1997.2236,2036.2806,2036.2806
330,ratio_L_P,189,0.121,0.0451,0.0973,0.0977,0.0994,0.1042,0.1218,0.1511,0.3384,0.3518
330,taux_interne,189,0.0181,0.0133,0.0116,0.0117,0.0121,0.0133,0.0179,0.0258,0.0847,0.0892
330,levier_entite,189,0.9006,0.0182,0.8351,0.8789,0.8966,0.9086,0.912,0.9132,0.9136,0.9136
340,passif_total,195,1239.2204,563.7591,11.6733,384.4859,747.5124,1451.1503,1716.2268,1836.3124,1874.063,1874.063
340,actif_liquide,195,130.1421,49.2085,7.9391,57.7117,92.1178,149.9243,170.1938,179.1976,182.0077,182.0077
340,actif_total,195,1364.3624,612.8154,14.6124,437.1977,834.6302,1596.0747,1881.4205,2010.5099,2051.0707,2051.0707
340,ratio_L_P,195,0.1243,0.063,0.0971,0.0976,0.0992,0.1033,0.1232,0.1502,0.3714,0.6801
340,taux_interne,195,0.019,0.0171,0.0115,0.0117,0.0121,0.0131,0.0183,0.0255,0.0953,0.1463
340,levier_entite,195,0.9003,0.0199,0.7989,0.8794,0.8956,0.9092,0.9122,0.9134,0.9137,0.9137
350,passif_total,198,1272.1106,558.2811,8.5224,378.7457,809.5598,1497.2394,1733.2301,1849.4916,1886.582,1886.582
350,actif_liquide,198,132.9675,48.4063,8.4689,57.1282,97.561,153.492,171.4752,180.1797,182.9375,182.9375
350,actif_total,198,1400.0781,606.5521,11.9913,430.874,902.1208,1645.7314,1899.7053,2024.6712,2064.5195,2064.5195
350,ratio_L_P,198,0.1261,0.0951,0.097,0.0974,0.0989,0.1025,0.1205,0.1508,0.3434,0.9937
350,taux_interne,198,0.0186,0.0187,0.0115,0.0116,0.012,0.0129,0.0176,0.0257,0.0823,0.1713
350,levier_entite,198,0.9,0.026,0.7107,0.879,0.8974,0.9098,0.9124,0.9135,0.9138,0.9138
360,passif_total,205,1278.3978,575.2673,11.6733,266.7674,843.3295,1531.1765,1754.0625,1859.9929,1897.9625,1897.9625
360,actif_liquide,205,133.133,50.3781,7.9391,44.9644,100.4848,156.1066,173.0419,180.9614,183.7819,183.7819
360,actif_total,205,1406.5308,625.4839,14.6124,306.7319,938.8144,1682.2831,1922.1044,2035.9543,2076.7444,2076.7444
360,ratio_L_P,205,0.1257,0.0708,0.0968,0.0973,0.0987,0.102,0.1192,0.1686,0.464,0.6801
360,taux_interne,205,0.0193,0.0192,0.0115,0.0116,0.0119,0.0128,0.0172,0.0306,0.1177,0.1463
360,levier_entite,205,0.9007,0.0206,0.7989,0.8697,0.8983,0.9102,0.9126,0.9136,0.9139,0.9139
370,passif_total,211,1290.2252,585.6487,8.5224,233.7291,904.9067,1552.646,1773.9402,1871.4132,1908.3048,1908.3048
370,actif_liquide,211,133.9508,51.3538,7.9631,41.1286,105.7542,157.7555,174.5339,181.8107,184.5485,184.5485
370,actif_total,211,1419.176,636.8457,11.9913,269.8577,1005.6609,1705.4016,1943.4741,2048.2239,2087.8534,2087.8534
370,ratio_L_P,211,0.127,0.0826,0.0967,0.0972,0.0984,0.1016,0.1169,0.176,0.3886,0.9937
370,taux_interne,211,0.0194,0.0195,0.0114,0.0116,0.0119,0.0127,0.0166,0.0327,0.1003,0.1713
