step,volume_joules,nb_entites,ratio_destruction
790,2378.4865,11,0.463613
791,2825.8706,13,0.571532
792,2177.5381,10,0.507744
793,2161.5697,10,0.404759
794,3269.1171,15,0.563421
795,2593.4773,12,0.449763
796,3255.6447,15,0.506113
797,3265.3673,15,0.721245
798,1286.8233,6,0.337113
799,2586.9034,12,0.576766
800,1941.769,9,0.567182
801,1521.8357,7,0.472765
802,1747.4104,8,0.506857
803,1754.236,8,0.580134
804,1303.4008,6,0.50632
805,1306.2924,6,0.467266
806,1538.663,7,0.377129
807,2611.1135,12,0.35936
808,4778.7774,22,0.918531
809,436.043,2,0.136851
810,2822.6367,13,0.65631
811,1513.3834,7,0.471392
812,1747.2667,8,0.354997
813,3259.7041,15,0.606095
814,2177.9591,10,0.631417
815,1306.7236,6,0.339564
816,2611.9666,12,0.638432
817,1516.3931,7,0.506693
818,1509.9788,7,0.373057
819,2603.3081,12,0.604515
820,1760.9908,8,0.480267
821,1957.5766,9,0.48005
822,2181.3775,10,0.671598
823,1105.1448,5,0.394828
824,1740.2518,8,0.354012
825,3261.7409,15,0.607587
826,2151.4756,10,0.480577
827,2384.9933,11,0.556577
828,1945.9068,9,0.41418
829,2826.9051,13,0.690105
830,1302.8964,6,0.38117
831,2170.6959,10,0.441557
832,2812.336,13,0.48682
833,3045.7212,14,0.545321
834,2607.7153,12,0.577564
835,1961.7839,9,0.536394
836,1743.6159,8,0.506565
837,1750.0261,8,0.341099
838,3464.2955,16,0.699756
839,1532.4191,7,0.397793
840,2372.4443,11,0.555119
841,1948.3619,9,0.478606
842,2186.563,10,0.596921
843,1509.7044,7,0.417016
844,2160.3958,10,0.440285
845,2814.0084,13,0.525632
846,2607.4408,12,0.605299
847,1753.7847,8,0.579488
848,1309.9608,6,0.407165
849,1961.4836,9,0.508168
850,1941.9109,9,0.568538
851,1504.3323,7,0.542097
852,1305.4683,6,0.552724
853,1082.7481,5,0.361851
854,1966.3267,9,0.436292
855,2609.7029,12,0.552809
856,2161.6633,10,0.459984
857,2603.7695,12,0.485537
858,2841.7048,13,0.527968
859,2610.0428,12,0.485785
860,2849.8832,13,0.527693
861,2631.6141,12,0.756628
862,869.2534,4,0.215039
863,3255.9887,15,0.686701
864,1529.929,7,0.395919
865,2404.1146,11,0.557326
866,1966.8007,9,0.4814
867,2177.8226,10,0.673272
868,1084.1219,5,0.268129
869,3034.0492,14,0.588447
870,2185.4924,10,0.533623
871,1967.8164,9,0.480521
872,2197.1084,10,0.463174
873,2622.5022,12,0.578975
874,1960.5487,9,0.415435
875,2841.3057,13,0.413789
876,4138.2831,19,0.618925
877,2625.5053,12,0.579623
878,1954.3581,9,0.506942
879,1947.3114,9,0.351309
880,3689.7453,17,0.63425
881,2198.1039,10,0.564935
882,1737.6332,8,0.386399
883,2842.7023,13,0.573021
884,2177.4552,10,0.406849
885,3259.2482,15,0.460496
886,3931.0142,18,0.522511
887,3682.086,17,0.53777
888,3238.1094,15,0.717553
889,1314.2988,6,0.360701
890,2393.7294,11,0.556795
891,1957.1377,9,0.435563
892,2600.0164,12,0.552302
893,2153.794,10,0.531013
894,1950.2111,9,0.535223
895,1739.5175,8,0.507757
896,1723.8597,8,0.537126
897,1530.3584,7,0.508087
898,1521.3319,7,0.443012
899,1973.2542,9,0.65133
900,1082.5178,5,0.31759
901,2385.9299,11,0.530105
902,2170.5036,10,0.442067
903,2799.007,13,0.546265
904,2383.4762,11,0.555297
905,1965.0556,9,0.698968
906,868.7037,4,0.290259
907,2190.6019,10,0.67418
908,1087.6689,5,0.391145
909,1737.8623,8,0.577354
910,1308.7745,6,0.340246
911,2603.5665,12,0.468012
912,3034.5989,14,0.670771
913,1538.2307,7,0.42085
914,2174.407,10,0.5063
915,2181.4585,10,0.56411
916,1722.0997,8,0.448596
917,2174.027,10,0.532786
918,1959.4097,9,0.36578
919,3501.5861,16,0.675094
920,1721.1872,8,0.503068
921,1754.1974,8,0.453142
922,2174.4574,10,0.594582
923,1523.7336,7,0.375634
924,2591.9978,12,0.576277
925,1958.3491,9,0.414048
926,2869.1462,13,0.474686
927,3261.2401,15,0.582877
928,2403.2504,11,0.465867
929,2833.5541,13,0.626027
930,1737.7717,8,0.451236
931,2166.7021,10,0.505125
932,2187.3435,10,0.507514
933,2186.4346,10,0.4086
