# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
200,levier_entite,106,0.7606,0.2206,0.1407,0.2407,0.8041,0.8163,0.8662,0.9131,0.9954,0.9964
210,passif_total,108,853.3432,390.5424,313.3311,487.3379,620.0739,747.539,947.9781,1771.1332,1881.2263,1899.9746
210,actif_liquide,108,191.5201,159.0719,6.1393,55.5302,110.5108,150.1518,190.6638,472.6731,725.3234,775.3083
210,actif_total,108,2006.0802,3248.0231,320.9348,532.8268,753.2954,877.6109,1133.4983,7111.607,13515.7509,13751.7483
210,ratio_L_P,108,0.2031,0.0798,0.0156,0.1004,0.1423,0.2174,0.249,0.2939,0.3857,0.4081
210,taux_interne,108,0.0182,0.0035,0.0115,0.0119,0.0162,0.0183,0.0201,0.0226,0.0261,0.0282
210,levier_entite,108,0.7688,0.2211,0.1328,0.2611,0.8053,0.8254,0.8817,0.9146,0.9859,0.9971
220,passif_total,102,932.0211,376.8657,369.0924,649.2778,703.7059,819.8935,989.9831,1800.4342,1906.7071,1933.194
220,actif_liquide,102,208.8549,153.7224,9.9444,69.5579,136.4576,174.7692,214.9321,464.7955,757.5706,784.0356
220,actif_total,102,2199.8016,3430.7066,374.3201,751.8695,831.4085,1010.2958,1176.9837,9087.9363,13780.9651,14908.7206
220,ratio_L_P,102,0.2066,0.0773,0.017,0.0995,0.161,0.2182,0.2532,0.2897,0.3973,0.4056
220,taux_interne,102,0.0172,0.0029,0.0114,0.0118,0.0159,0.0175,0.0188,0.0196,0.025,0.026
220,levier_entite,102,0.7621,0.225,0.1237,0.2001,0.7996,0.8234,0.8653,0.9156,0.9879,0.9905
230,passif_total,101,981.8832,350.3696,165.8527,549.3643,748.7921,987.1204,1084.505,1670.9437,1693.905,1698.0101
230,actif_liquide,101,203.2104,109.965,9.2174,52.3209,136.7102,204.3665,240.2152,335.1136,480.946,484.5955
230,actif_total,101,2350.9935,3576.7587,193.8234,599.1474,880.5023,1192.8953,1315.8057,9790.6895,14799.2667,14856.0061
230,ratio_L_P,101,0.1942,0.0589,0.017,0.1211,0.1666,0.2,0.2355,0.2701,0.2869,0.289
230,taux_interne,101,0.017,0.0041,0.0121,0.0122,0.0152,0.0159,0.0183,0.0213,0.028,0.0388
230,levier_entite,101,0.7617,0.2324,0.1126,0.1729,0.8081,0.8339,0.8614,0.9009,0.9844,0.9923
240,passif_total,96,1026.5532,377.9114,422.9152,558.9802,858.5166,949.9387,1121.2992,1795.9839,1898.0172,1902.5864
240,actif_liquide,96,240.5002,164.6871,9.9673,73.1281,181.5249,204.0004,239.537,485.8481,760.1315,772.3173
240,actif_total,96,2479.871,3735.41,439.8152,616.5456,1067.0849,1155.7452,1389.0256,10446.8483,15431.4596,15512.225
240,ratio_L_P,96,0.2148,0.0772,0.0219,0.1223,0.1723,0.22,0.2509,0.2916,0.4005,0.4059
240,taux_interne,96,0.0164,0.003,0.0115,0.0118,0.0149,0.0162,0.0171,0.0211,0.0235,0.0243
240,levier_entite,96,0.7532,0.2318,0.1163,0.1734,0.8023,0.8228,0.8568,0.8953,0.9864,0.9892
250,passif_total,93,1086.4479,359.5605,166.9677,579.5257,949.6263,1055.8247,1188.0103,1750.3753,1832.7201,1835.7156
250,actif_liquide,93,243.7466,142.6519,10.2856,72.1654,192.6445,227.7342,267.1668,352.0568,696.7608,702.4814
250,actif_total,93,2647.2822,3883.9126,173.959,620.9112,1148.4156,1287.9101,1436.004,10917.6385,14677.3791,15789.4752
250,ratio_L_P,93,0.2086,0.0682,0.0256,0.1303,0.1769,0.2092,0.2398,0.283,0.3802,0.3827
250,taux_interne,93,0.016,0.0038,0.0117,0.012,0.0145,0.0154,0.0162,0.0208,0.0265,0.0387
250,levier_entite,93,0.7511,0.2371,0.1109,0.1624,0.8079,0.8285,0.8536,0.8882,0.9653,0.987
260,passif_total,99,1061.6695,341.8658,204.8043,488.9191,956.0023,1067.3548,1192.7752,1670.7999,1699.6015,1702.3434
260,actif_liquide,99,219.1928,107.578,11.6504,58.2253,172.0025,221.8076,265.5364,334.5922,483.6992,486.4639
260,actif_total,99,2626.6069,4014.7081,223.2952,535.0393,1144.9463,1307.2238,1428.1938,11004.5625,15143.7893,16878.4362
260,ratio_L_P,99,0.1947,0.0604,0.0219,0.1184,0.1547,0.2,0.2374,0.2713,0.2862,0.2865
260,taux_interne,99,0.0162,0.0037,0.0121,0.0122,0.0145,0.0153,0.0162,0.0226,0.0256,0.0349
260,levier_entite,99,0.7592,0.2381,0.1004,0.1532,0.8091,0.8272,0.8692,0.9034,0.9832,0.9877
270,passif_total,102,1046.8516,342.0493,532.2841,719.617,871.0533,971.4959,1095.3282,1831.3247,1899.8438,1906.1022
270,actif_liquide,102,235.0603,147.188,11.9913,91.3403,155.6982,214.0509,251.9399,378.8669,700.1993,724.2648
270,actif_total,102,2641.3722,4240.1137,557.0197,796.2349,1048.7019,1160.1026,1309.6916,11543.2076,16317.1114,18036.112
270,ratio_L_P,102,0.2099,0.0684,0.0218,0.132,0.1671,0.2227,0.2425,0.2817,0.3729,0.38
