step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
109,67,67,1,1566.3907,198.8348,2,1127.2279,0,0.0,0.0,8557.0813,115,51558.0038,38821.0337,4514.8888,579.4184,0.021969
110,68,68,1,1590.4871,201.4387,1,1189.2439,0,0.0,0.0,8669.0331,116,52549.5561,39528.6503,4691.8727,581.3037,0.022121
111,68,68,0,1611.8495,203.412,2,1190.6868,0,0.0,0.0,8919.2986,118,53675.2043,40359.2103,4736.6954,593.5178,0.021574
112,69,69,1,1635.5545,207.8191,4,1129.7863,0,0.0,0.0,9396.9558,122,55048.7727,41349.6555,4647.1615,599.2704,0.021344
113,69,69,0,1667.4637,216.1796,1,1208.4935,0,0.0,0.0,9515.1901,123,56076.0242,42044.2293,4861.6049,609.3367,0.021082
114,69,69,0,1683.1633,218.2374,0,1303.1536,0,0.0,0.0,9515.1901,123,56984.6114,42703.7021,5110.7192,618.8942,0.020894
115,69,69,0,1696.8419,218.2374,1,1328.9466,0,0.0,0.0,9647.8057,124,58021.0474,43508.3941,5209.8477,630.5564,0.020626
116,70,70,1,1716.5445,220.509,2,1324.0629,0,0.0,0.0,9878.2508,126,59168.9975,44397.5903,5243.1564,634.2513,0.020622
117,71,71,1,1745.2848,224.4325,2,1319.0311,0,0.0,0.0,10142.2512,128,60364.9271,45302.2351,5275.4408,638.0596,0.020592
118,72,72,1,1774.7357,228.9128,1,1364.6977,0,0.0,0.0,10275.036,129,61445.1443,46108.6178,5421.4906,640.3975,0.020724
119,72,72,0,1797.8551,231.1518,1,1395.3074,0,0.0,0.0,10421.6805,130,62535.7855,46941.0981,5533.0068,651.9597,0.020374
120,73,73,1,1819.0384,233.5955,1,1423.6456,0,0.0,0.0,10572.3219,131,63645.036,47797.1968,5640.5173,654.7561,0.020472
121,73,73,0,1843.3588,236.0856,2,1405.0145,0,0.0,0.0,10855.9572,133,64885.155,48748.649,5645.5489,667.7897,0.020076
122,73,73,0,1865.457,240.7472,2,1401.6856,0,0.0,0.0,11130.8101,135,66124.691,49674.6337,5684.2472,680.4744,0.019785
123,74,74,1,1887.9182,245.2621,3,1365.1536,0,0.0,0.0,11547.0722,138,67523.6515,50697.4729,5649.1064,685.101,0.019709
124,75,75,1,1920.503,252.0754,2,1392.1352,0,0.0,0.0,11826.5541,140,68806.4362,51598.4821,5756.4,687.9798,0.019702
125,77,77,2,1951.9175,256.6668,1,1465.328,0,0.0,0.0,11967.7897,141,69977.0844,52427.1071,5967.1877,680.8715,0.021806
126,80,80,3,1982.4445,258.9663,1,1523.4565,0,0.0,0.0,12119.9993,142,71180.6595,53316.2869,6144.3734,666.4536,0.025309
127,81,81,1,2010.8018,261.4173,8,1299.9736,0,0.0,0.0,13120.804,150,73223.0368,54806.1395,5701.0933,676.619,0.020381
128,81,81,0,2073.8118,277.6387,0,1476.1141,0,0.0,0.0,13120.804,150,74315.7438,55456.6469,6143.2929,684.65,0.020229
129,82,82,1,2089.2245,277.6387,4,1459.6329,0,0.0,0.0,13578.9684,154,75869.6654,56540.8272,6159.8697,689.5223,0.020021
130,83,83,1,2124.8847,285.0709,3,1486.1949,0,0.0,0.0,13951.7376,157,77360.387,57553.7542,6269.8952,693.4187,0.019927
131,83,83,0,2155.3266,291.1102,1,1582.0296,0,0.0,0.0,14093.4374,158,78625.1686,58413.7432,6532.988,703.78,0.019697
132,83,83,0,2173.6174,293.4055,1,1650.09,0,0.0,0.0,14241.4292,159,79894.5396,59333.7189,6734.3915,714.8641,0.019471
133,83,83,0,2192.7241,295.7877,1,1699.8306,0,0.0,0.0,14394.2508,160,81167.9972,60292.8253,6895.9211,726.4196,0.019249
134,83,83,0,2212.3085,298.2207,0,1787.0722,0,0.0,0.0,14394.2508,160,82288.4697,61170.226,7138.9928,736.9907,0.019092
135,84,84,1,2231.1259,298.2207,1,1806.0843,0,0.0,0.0,14546.4746,161,83566.9974,62206.3146,7234.2082,740.5514,0.019186
136,84,84,0,2257.9724,300.5948,1,1823.0735,0,0.0,0.0,14701.093,162,84844.9479,63239.2098,7324.6451,752.8477,0.0189
137,84,84,0,2279.4878,302.9919,1,1834.5084,0,0.0,0.0,14875.55,163,86144.4477,64285.8128,7403.0849,765.3073,0.018688
138,86,86,2,2304.5314,305.6648,2,1807.5042,0,0.0,0.0,15201.5021,165,87620.5736,65449.4638,7399.6077,761.0403,0.019013
