# Historiques d'entités surveillées (snapshots toutes les freq_snapshot étapes)
entity_id,step,alive,creation_step,actif_liquide,actif_prete,actif_endoinvesti,actif_exoinvesti,actif_total,passif_inne,passif_endoinvesti,passif_exoinvesti,passif_credit_detenu,passif_total,extraction,interest_received,interest_paid,depreciation
5,750,1,0,200.254668,42.824014,105.1205,0.217733,348.416916,190.0,105.1205,0.217733,42.824014,295.338233,776.316484,70.206047,194.384793,613.223886
5,800,1,0,198.017517,56.965834,73.850027,2.30212,331.135498,190.0,73.850027,2.30212,56.965834,266.152148,751.973708,66.155046,267.630288,521.920684
5,850,1,0,193.122338,29.077346,37.413707,91.906652,351.520043,190.0,37.413707,91.906652,29.077346,319.320358,778.220207,47.436928,425.18558,421.850511
5,900,0,0,189.463457,34.262482,16.623849,80.258823,320.608611,190.0,16.623849,80.258823,34.262482,286.882672,236.327276,12.262908,201.180655,66.673132
5,950,0,0,189.463457,34.262482,16.623849,80.258823,320.608611,190.0,16.623849,80.258823,34.262482,286.882672,0.0,0.0,0.0,0.0
6,0,1,0,201.357535,0.0,11.357535,15.983728,228.698797,190.0,11.357535,15.983728,0.0,217.341263,14.863706,0.0,0.0,2.148637
6,50,1,0,207.693723,0.0,173.683354,0.814326,382.191403,190.0,173.683354,0.814326,0.0,364.49768,993.965058,0.0,47.17234,778.13071
6,100,1,0,205.922838,0.0,162.14815,26.195272,394.26626,190.0,162.14815,26.195272,0.0,378.343422,1070.201651,0.0,114.485353,969.022388
6,150,1,0,203.825204,0.0,139.468139,0.135005,343.428347,190.0,139.468139,0.135005,0.0,329.603144,990.893027,0.0,165.734656,849.936015
6,200,1,0,201.100687,0.0,115.831069,3.345538,320.277294,190.0,115.831069,3.345538,0.0,309.176608,946.770415,0.0,220.180757,752.951244
6,250,1,0,198.771325,0.0,93.623276,0.891505,293.286106,190.0,93.623276,0.891505,0.0,284.514781,883.671946,0.0,273.666723,634.542378
6,300,1,0,197.278106,0.0,76.137506,5.445775,278.861388,190.0,76.137506,5.445775,0.0,271.583282,816.918184,0.0,306.483549,529.413624
6,350,1,0,191.247253,29.23863,24.459215,17.271888,262.216986,190.0,24.459215,17.271888,29.23863,231.731103,858.788978,22.557922,524.296902,385.520513
6,400,0,0,189.540612,22.575902,4.849636,64.430319,281.396469,190.0,4.849636,64.430319,22.575902,259.279955,388.724806,21.331707,351.12659,80.246143
6,450,0,0,189.540612,22.575902,4.849636,64.430319,281.396469,190.0,4.849636,64.430319,22.575902,259.279955,0.0,0.0,0.0,0.0
6,500,0,0,189.540612,22.575902,4.849636,64.430319,281.396469,190.0,4.849636,64.430319,22.575902,259.279955,0.0,0.0,0.0,0.0
6,550,0,0,189.540612,22.575902,4.849636,64.430319,281.396469,190.0,4.849636,64.430319,22.575902,259.279955,0.0,0.0,0.0,0.0
6,600,0,0,189.540612,22.575902,4.849636,64.430319,281.396469,190.0,4.849636,64.430319,22.575902,259.279955,0.0,0.0,0.0,0.0
6,650,0,0,189.540612,22.575902,4.849636,64.430319,281.396469,190.0,4.849636,64.430319,22.575902,259.279955,0.0,0.0,0.0,0.0
6,700,0,0,189.540612,22.575902,4.849636,64.430319,281.396469,190.0,4.849636,64.430319,22.575902,259.279955,0.0,0.0,0.0,0.0
6,750,0,0,189.540612,22.575902,4.849636,64.430319,281.396469,190.0,4.849636,64.430319,22.575902,259.279955,0.0,0.0,0.0,0.0
6,800,0,0,189.540612,22.575902,4.849636,64.430319,281.396469,190.0,4.849636,64.430319,22.575902,259.279955,0.0,0.0,0.0,0.0
6,850,0,0,189.540612,22.575902,4.849636,64.430319,281.396469,190.0,4.849636,64.430319,22.575902,259.279955,0.0,0.0,0.0,0.0
6,900,0,0,189.540612,22.575902,4.849636,64.430319,281.396469,190.0,4.849636,64.430319,22.575902,259.279955,0.0,0.0,0.0,0.0
