pas,nb_entites_vivantes,nb_faillites,actifs_detruits,creances_annulees,volume_prets_actifs,nb_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale
1038,163,0,0.0,0.0,145296.3457,398,293807.3519,140908.3208,8417.6854
1039,162,1,353.5891,2081.011,144505.3889,396,292841.6498,141094.7354,8051.5255
1040,163,0,0.0,0.0,145742.7254,398,294281.0305,141495.9624,7857.3427
1041,163,1,367.8632,2120.75,144456.3527,397,292850.5424,141187.162,8022.0278
1042,163,0,0.0,0.0,146487.1165,404,295094.8281,142131.5461,7291.1655
1043,162,1,393.5749,2198.4894,144591.409,401,293027.7889,141236.2936,8010.0863
1044,162,0,0.0,0.0,145364.1425,402,294006.3461,141293.0279,8159.1757
1045,162,0,0.0,0.0,146149.7561,403,294991.7443,141400.5019,8251.4863
1046,162,1,402.894,1985.2946,144794.9094,396,293439.9829,141028.294,8426.7795
1047,164,1,363.0393,2080.9513,143694.4296,392,292206.3415,141018.9865,8312.9254
1048,165,0,0.0,0.0,145640.7874,396,294366.2594,142000.2039,7550.2681
1049,164,1,310.3473,1935.6237,144081.0978,393,292737.2244,141325.6092,8150.5175
1050,163,1,373.039,2134.4191,142711.7045,388,291219.9272,141049.9083,8273.3144
1051,162,1,307.4835,1908.5698,141426.0035,385,289838.4058,140778.9691,8443.4333
1052,162,0,0.0,0.0,143595.1198,390,292204.9025,141950.2463,7469.5364
1053,162,0,0.0,0.0,144719.2543,393,293532.4825,142075.0898,7548.1383
1054,163,0,0.0,0.0,145014.3131,394,294041.9309,141648.8224,8193.7954
1055,162,2,875.9315,4670.3491,141127.4695,386,289497.03,140892.0322,8287.5283
1056,162,0,0.0,0.0,142385.8642,388,290955.5608,141377.4851,8002.2115
1057,163,0,0.0,0.0,143173.1227,389,291956.0541,141446.2827,8151.6487
1058,164,0,0.0,0.0,143779.8591,390,292785.4019,141435.0193,8390.5234
1059,162,2,719.874,4213.6425,140363.957,384,288867.6503,140902.9502,8410.7431
1060,161,2,787.6525,4435.4541,136617.3744,377,284542.0457,140246.0452,8483.626
1061,161,1,324.8187,1963.9742,135408.5969,374,283210.3526,140131.8497,8474.9059
1062,161,0,0.0,0.0,137526.7569,379,285519.9966,141288.6149,7509.6249
1063,162,0,0.0,0.0,138248.3115,381,286451.2425,141164.342,7848.589
1064,162,1,562.8474,2697.5082,136874.1134,380,284733.0063,141005.1712,7663.7216
1065,163,0,0.0,0.0,137327.6823,381,285412.9669,140750.6049,8149.6797
1066,164,0,0.0,0.0,137919.5222,382,286237.5433,140745.97,8392.0511
1067,164,0,0.0,0.0,139252.323,384,287798.7021,141326.6079,8039.7711
1068,164,0,0.0,0.0,139852.3184,385,288627.4322,141276.5177,8318.5961
1069,164,0,0.0,0.0,140628.8834,386,289626.5359,141432.8667,8384.7857
1070,164,0,0.0,0.0,141674.3243,388,290889.0995,141792.3777,8242.3975
1071,164,0,0.0,0.0,142447.3817,389,291876.6908,141910.1773,8339.1318
1072,164,0,0.0,0.0,143609.8052,391,293248.2882,142325.4718,8133.0112
1073,164,1,353.8109,2043.6103,142523.0305,389,292026.7418,142180.3146,8143.3967
1074,165,0,0.0,0.0,143316.3347,390,293041.9562,142281.653,8268.9684
1075,167,0,0.0,0.0,144402.5489,392,294371.5379,142635.1141,8168.8749
1076,166,1,307.1862,1936.9118,144282.1832,393,294187.6472,143145.263,7590.201
1077,166,0,0.0,0.0,145413.9561,396,295558.9476,143297.8021,7677.1895
1078,166,0,0.0,0.0,146174.7035,398,296557.5888,143213.0264,7999.8589
1079,166,0,0.0,0.0,146656.8014,399,297272.7821,143030.3377,8415.643
1080,166,0,0.0,0.0,147955.1355,401,298796.821,143545.3688,8126.3168
1081,166,0,0.0,0.0,148342.2478,402,299407.5066,143324.2917,8570.9671
1082,166,0,0.0,0.0,150250.0056,405,301530.9601,144303.3408,7807.6136
1083,166,0,0.0,0.0,150540.0352,406,302038.8248,143901.056,8427.7336
1084,166,0,0.0,0.0,150832.8095,407,302541.0822,143692.6708,8845.6018
1085,166,1,300.8485,1568.191,150323.0658,400,301943.3912,143854.9385,8595.387
1086,167,0,0.0,0.0,152631.8575,405,304467.5748,145115.8026,7554.9147
1087,167,0,0.0,0.0,153830.7908,408,305890.9405,145258.9632,7636.1865
1088,167,0,0.0,0.0,154740.5295,410,307023.5233,145220.5863,7897.4075
1089,166,1,292.2159,1819.7353,153325.9529,408,305535.3484,144614.3838,8425.0117
1090,167,0,0.0,0.0,153729.2896,409,306153.0598,144474.0634,8784.7068
1091,167,0,0.0,0.0,155941.1417,412,308571.6964,145703.3869,7762.1678
1092,165,2,840.9201,4201.3758,152554.302,403,304555.1488,144781.7895,8044.0573
1093,165,0,0.0,0.0,153731.8189,405,305924.1276,145053.6146,7963.6941
1094,164,1,319.6536,1957.978,153191.9548,404,305253.7065,145143.3355,7738.4163
1095,164,1,318.5171,1649.1603,152755.6127,400,304691.9937,145027.1883,7729.1927
1096,164,1,298.7571,1879.3923,151690.4657,397,303525.6511,144652.8897,8002.2957
1097,164,0,0.0,0.0,153174.1744,400,305196.3345,145127.7762,7714.3838
1098,163,1,312.5465,1873.9057,151702.9413,396,303600.238,144437.0184,8275.2783
1099,163,0,0.0,0.0,152572.6195,397,304642.0161,144563.9443,8320.4524
1100,164,0,0.0,0.0,153206.8876,398,305455.0385,144543.9661,8524.1848
1101,164,0,0.0,0.0,154064.9499,399,306487.7546,144736.058,8506.7468
1102,160,4,1676.3182,9079.1138,147014.2144,384,297929.7392,144059.3245,7656.2003
1103,160,1,293.6172,1818.1146,146087.0692,382,296862.6933,143728.8945,7846.7295
1104,161,1,340.2065,2028.2082,144558.6997,380,295162.735,143151.2599,8257.7754
1105,161,0,0.0,0.0,145054.6345,381,295805.5413,143030.5369,8525.3699
1106,159,2,707.6139,4118.6956,142438.6157,376,292633.5565,142990.9441,7998.9968
1107,159,0,0.0,0.0,143529.9649,378,293862.2531,143209.677,7917.6113
1108,159,0,0.0,0.0,145233.155,383,295701.6461,143827.3461,7436.145
1109,158,1,377.2762,2113.8209,143788.478,380,294020.0164,143187.5948,7833.9437
1110,158,0,0.0,0.0,145274.339,383,295634.6964,143626.1768,7524.1807
1111,158,0,0.0,0.0,146440.4636,386,296931.2072,143739.2744,7541.4692
1112,159,0,0.0,0.0,147344.1888,388,297977.5005,143680.1584,7748.1532
1113,161,0,0.0,0.0,148310.1,390,299109.1339,143739.8706,7864.1634
1114,162,0,0.0,0.0,148986.1249,391,299963.014,143629.0613,8157.8278
1115,162,1,493.3817,2263.7418,147581.3266,385,298251.3832,143245.5208,8234.5357
1116,163,1,355.1695,1750.5177,147097.6549,380,297613.9283,143326.6547,8004.6188
1117,162,1,327.4902,1962.2199,146268.9529,379,296653.8086,143260.0375,7934.8183
1118,161,1,368.7625,2073.1898,144707.7715,375,294910.4633,142694.4724,8313.2193
1119,161,0,0.0,0.0,146056.1358,377,296431.5633,143204.435,7975.9925
1120,161,0,0.0,0.0,147027.0759,379,297574.3842,143338.0669,8014.2413
1121,161,0,0.0,0.0,147422.6021,380,298139.1745,143076.7925,8444.7798
1122,161,0,0.0,0.0,149665.5884,385,300544.5166,144241.316,7442.6123
1123,161,0,0.0,0.0,150194.237,386,301240.6285,143882.23,7969.1614
1124,161,0,0.0,0.0,150727.5806,387,301935.3764,143690.1184,8322.6773
1125,161,0,0.0,0.0,151585.0602,388,302948.0607,143833.1313,8334.8692
1126,161,0,0.0,0.0,153163.9855,390,304677.2141,144480.3175,7837.9111
1127,162,0,0.0,0.0,154131.6327,392,305806.8977,144545.4731,7939.7919
1128,160,4,1422.1874,8242.5252,147758.9416,380,298197.5049,143860.6916,7377.8717
1129,160,0,0.0,0.0,148674.38,382,299274.2782,143758.986,7640.9121
1130,161,0,0.0,0.0,150065.3325,385,300836.8827,144079.2833,7497.267
1131,161,1,480.3332,2145.7008,148722.8419,380,299199.7529,143462.0917,7819.8192
1132,162,0,0.0,0.0,150205.2446,383,300870.4731,143911.4157,7563.8128
1133,164,0,0.0,0.0,151422.7486,386,302303.616,144102.3743,7598.4931
1134,164,1,397.0334,2237.5333,150414.0235,384,301126.4384,143909.1536,7623.2614
1135,165,0,0.0,0.0,151351.7174,386,302297.4968,143922.6548,7848.1245
1136,165,0,0.0,0.0,151827.8561,387,303004.6495,143674.6427,8327.1506
1137,166,1,377.7622,2171.0469,151664.125,388,302711.299,144284.5808,7592.5931
1138,164,2,769.3965,4039.5752,148857.5706,381,299383.4432,143717.5361,7628.3364
1139,165,0,0.0,0.0,149372.1724,382,300140.4215,143443.123,8150.1261
1140,165,0,0.0,0.0,150067.1907,383,301071.7197,143450.577,8378.952
1141,166,0,0.0,0.0,150936.9101,384,302183.2465,143655.4713,8420.8652
1142,167,0,0.0,0.0,152331.3572,386,303828.3489,144238.7055,8093.2862
1143,168,0,0.0,0.0,153500.9762,388,305260.565,144557.726,8041.8629
1144,167,2,667.4477,3994.7023,150220.8728,381,301586.6316,143871.6137,8329.145
1145,167,0,0.0,0.0,151097.7612,382,302716.1723,144056.2059,8397.2052
1146,167,0,0.0,0.0,152940.7658,385,304805.3095,144931.6651,7767.8786
1147,167,0,0.0,0.0,154188.7488,388,306300.7043,145183.8104,7763.1451
1148,168,0,0.0,0.0,155717.7505,393,308087.2561,145633.9951,7575.5105
1149,170,1,513.183,2493.1057,153520.3066,390,305670.0903,144662.353,8337.4306
1150,170,0,0.0,0.0,155661.6155,396,308069.0884,145719.7458,7537.7272
1151,170,0,0.0,0.0,156198.7337,397,308893.8062,145401.0619,8144.0105
1152,169,1,400.6472,2219.5532,154709.8246,394,307283.3237,145002.8495,8415.6496
1153,169,0,0.0,0.0,156241.1672,396,309078.1931,145651.2274,8030.7984
1154,166,4,1641.5242,8978.9441,148827.0308,383,300295.6865,144559.5156,7739.1402
1155,166,0,0.0,0.0,150041.61,386,301755.2003,144786.6236,7756.9667
1156,166,0,0.0,0.0,151267.6338,389,303224.4379,145021.8053,7764.9988
1157,167,0,0.0,0.0,152505.2593,392,304715.4698,145270.6368,7774.5736
1158,167,0,0.0,0.0,152945.5075,393,305408.1085,144953.7514,8343.8496
1159,168,0,0.0,0.0,153822.7288,394,306542.2393,145126.5403,8432.9702
1160,169,0,0.0,0.0,155705.6293,397,308690.6896,146029.1093,7800.951
1161,170,0,0.0,0.0,156982.5572,400,310248.798,146303.732,7812.5088
1162,169,1,379.4353,2162.5203,156393.3449,400,309559.882,146398.7094,7612.8277
1163,169,0,0.0,0.0,156843.1329,401,310282.3557,146022.5871,8261.6357
1164,169,0,0.0,0.0,157757.8909,402,311460.793,146171.7829,8376.1192
1165,170,0,0.0,0.0,159134.2231,404,313105.6613,146681.7496,8139.6887
1166,170,0,0.0,0.0,160816.5491,407,315055.3188,147319.0171,7769.7527
1167,169,1,451.7776,2376.2919,159763.8967,406,313817.0118,147128.6552,7769.4599
1168,170,0,0.0,0.0,161080.7175,409,315402.1433,147394.8042,7776.6216
1169,170,0,0.0,0.0,162410.1786,412,316999.2938,147661.2794,7777.8357
1170,171,1,428.2962,2303.743,160976.7816,410,315426.6271,147189.1553,8115.6902
1171,170,1,295.1575,1519.945,160239.7409,403,314671.2455,146886.6298,8394.8748
1172,171,0,0.0,0.0,161191.5001,404,315898.4577,147092.1904,8469.7673
1173,175,0,0.0,0.0,163323.9424,408,318350.6303,148170.7683,7730.9196
1174,175,0,0.0,0.0,164208.3458,410,319560.2957,148113.494,8113.4559
1175,175,1,343.8593,2041.4933,162956.8083,406,318298.4631,147769.4761,8447.1787
1176,175,0,0.0,0.0,164402.1414,408,320063.1977,148326.3994,8209.657
1177,175,0,0.0,0.0,165052.7547,409,321029.791,148243.0404,8608.9958
1178,175,0,0.0,0.0,166043.2613,410,322327.0037,148516.3768,8642.3656
1179,175,0,0.0,0.0,167044.2638,411,323626.7351,148798.9379,8658.5334
1180,171,4,1449.702,8365.9853,159682.5705,395,315106.2881,147629.9826,8648.7349
1181,173,0,0.0,0.0,161207.1739,397,316906.6889,148302.29,8262.225
1182,174,0,0.0,0.0,162162.4909,398,318152.7752,148445.7271,8414.5571
1183,174,0,0.0,0.0,164173.2727,402,320450.421,149364.6104,7782.5378
1184,175,0,0.0,0.0,164479.348,403,321056.9008,148890.359,8562.1938
1185,175,1,308.3951,1579.713,165111.9497,398,321682.5675,149686.1422,7759.4756
1186,174,1,311.6327,1914.5563,164266.9657,396,320826.175,149415.9352,8013.2741
1187,175,0,0.0,0.0,165840.9854,399,322698.7155,149896.8229,7835.9072
1188,175,1,307.1264,1909.2789,164406.838,396,321267.3483,149241.331,8494.1794
1189,175,0,0.0,0.0,165402.3104,397,322555.9719,149458.6679,8569.9937
1190,176,0,0.0,0.0,167448.3425,400,324900.3747,150436.1426,7895.8896
1191,178,0,0.0,0.0,167754.9681,401,325532.8422,149986.621,8681.253
1192,178,0,0.0,0.0,169580.3543,403,327663.2669,150829.2497,8143.6629
1193,178,1,303.0502,1897.1888,168295.1209,399,326404.5826,150352.6278,8646.8339
1194,178,1,509.1562,2523.8647,168131.9328,400,326057.9161,151053.6766,7762.3067
1195,178,0,0.0,0.0,168433.4922,401,326683.0539,150537.0965,8602.4652
1196,178,0,0.0,0.0,169250.6693,402,327812.306,150640.8935,8810.7433
1197,177,1,313.656,1583.2093,169472.4394,398,328023.5114,151180.036,8256.036
1198,179,1,299.7057,1835.2684,168255.0575,393,326833.7002,150746.2652,8727.3775
1199,180,0,0.0,0.0,169610.6084,395,328494.5681,151263.0826,8520.8771
1200,182,0,0.0,0.0,171824.4906,400,331047.7948,152323.2419,7810.0623
1201,181,1,375.3558,1852.668,171406.0822,397,330608.6553,152221.25,7886.323
1202,184,1,484.3291,2412.6765,169797.9582,394,328909.1613,151626.0091,8405.1939
1203,184,0,0.0,0.0,171828.4738,399,331299.3914,152512.0164,7878.9012
1204,184,0,0.0,0.0,172459.4681,400,332314.5133,152249.1887,8525.8565
1205,185,0,0.0,0.0,173927.122,402,334167.8324,152777.09,8388.6204
1206,186,0,0.0,0.0,175088.6074,404,335724.4126,153041.3504,8524.4548
1207,185,1,366.0848,2115.0251,174049.3721,402,334709.3378,152908.057,8676.9086
1208,186,1,590.2089,2719.1855,172177.0174,398,332643.601,152450.5452,8946.0384
1209,185,1,364.019,2089.0786,170748.1961,395,331224.9824,152162.4353,9239.351
1210,185,0,0.0,0.0,172096.3824,396,332940.2913,152812.1217,8956.7871
1211,183,2,732.8409,4149.2363,170148.8246,390,330618.5208,153224.596,8160.1003
1212,183,0,0.0,0.0,171261.8808,392,332074.7157,153356.2055,8371.6295
1213,181,2,796.7813,4267.188,167631.8516,385,327985.5751,152416.3148,8842.4086
1214,181,0,0.0,0.0,168439.3176,386,329106.0369,152546.4247,9025.2946
1215,181,1,419.1895,1901.6727,167272.2339,379,327836.5377,152264.2261,9205.0777
1216,181,0,0.0,0.0,169959.0646,384,330826.4228,153818.9035,7953.4547
1217,181,1,387.518,2137.9826,169237.0974,383,330035.9352,153697.6583,8006.1795
1218,184,0,0.0,0.0,170340.0547,385,331486.0074,153782.0709,8283.8818
1219,184,0,0.0,0.0,172054.2914,389,333535.9524,154357.8101,8043.8509
1220,185,0,0.0,0.0,172683.91,390,334524.328,154102.1315,8663.2865
1221,185,0,0.0,0.0,173841.6898,392,336033.0393,154400.1229,8716.2266
1222,184,1,313.8165,1857.5666,173033.0764,389,335255.4963,154315.8957,8826.5242
1223,183,1,327.4908,1973.4609,173275.5348,389,335498.8729,155064.2525,8074.0856
1224,183,0,0.0,0.0,173903.0965,390,336448.1765,154785.1596,8674.9204
1225,183,0,0.0,0.0,174733.7189,391,337591.3614,154831.5669,8941.0756
1226,184,1,341.9312,1923.6265,173870.1439,388,336713.9162,154790.0785,8973.6938
1227,185,0,0.0,0.0,174637.8688,389,337800.2122,154888.8938,9198.4497
1228,186,0,0.0,0.0,177080.5502,392,340567.715,156227.5103,8189.6545
1229,186,0,0.0,0.0,178803.3229,397,342632.4881,156731.6999,8027.4653
1230,185,1,362.1349,2021.3202,178262.8849,395,342071.2569,156644.9293,8088.4427
1231,185,0,0.0,0.0,179420.0586,397,343558.7471,156710.4601,8353.2284
1232,185,0,0.0,0.0,181125.2223,400,345588.5263,157235.9332,8152.3709
1233,184,1,490.1098,2473.0867,180155.4277,400,344451.5507,157057.7199,8158.4031
1234,184,2,641.2499,3738.212,177913.4603,395,341905.2155,156743.1213,8168.6338
1235,183,1,382.7591,2140.7777,176615.4647,392,340543.7524,156223.947,8619.3407
1236,183,1,493.0288,2398.0662,176116.1963,391,339869.5404,156484.5837,8183.7604
1237,181,3,1303.7164,6777.5889,169957.0126,379,332732.0636,154903.3784,8776.6726
1238,181,0,0.0,0.0,170800.2971,380,333871.1977,154981.4682,8994.4324
1239,179,2,683.8331,3950.4423,169182.1882,377,331856.9913,155478.6782,8091.1248
1240,179,1,354.3237,2028.5978,168061.369,376,330668.0306,155031.7035,8469.9581
1241,178,1,451.7403,2308.1118,167167.609,374,329596.91,154956.3877,8362.9133
1242,178,0,0.0,0.0,168777.1646,377,331470.1304,155435.6559,8147.31
1243,178,0,0.0,0.0,170302.9505,381,333259.0593,155781.3831,8064.7257
1244,176,2,779.102,4301.2514,166494.5295,374,328933.9672,154591.9594,8727.4782
1245,177,0,0.0,0.0,167467.9458,375,330157.4482,154743.6626,8830.8399
1246,177,0,0.0,0.0,169564.037,378,332500.5338,155703.2447,8118.2521
1247,179,0,0.0,0.0,169894.4381,379,333103.5779,155210.6109,8893.5288
1248,179,0,0.0,0.0,171706.4933,381,335169.1279,155982.5288,8375.1057
1249,180,0,0.0,0.0,172265.148,382,336006.3281,155717.8444,8923.3357
1250,178,2,1014.3772,5043.6856,168213.1089,375,331211.1584,154903.6692,8984.3803
1251,178,0,0.0,0.0,170672.1012,380,333920.1577,156160.993,7977.0635
1252,178,0,0.0,0.0,171179.4377,381,334681.9751,155724.901,8667.6364
1253,178,0,0.0,0.0,171691.3102,382,335439.6631,155505.7144,9132.6386
1254,178,0,0.0,0.0,174248.7812,386,338234.1068,156859.8975,8015.4281
1255,177,1,569.4506,2660.7551,173032.9464,385,336689.0473,156503.109,8037.9918
1256,177,0,0.0,0.0,173608.2054,386,337496.6342,156118.906,8654.5228
1257,177,0,0.0,0.0,174188.553,387,338301.1501,155928.8446,9068.7525
1258,177,0,0.0,0.0,176605.5137,390,340933.894,157150.1571,8063.2232
1259,177,0,0.0,0.0,177133.8719,391,341680.4293,156722.8596,8708.6979
1260,177,0,0.0,0.0,179372.2893,395,344128.6221,157692.6987,7948.6341
1261,177,0,0.0,0.0,180508.5567,397,345477.1471,157643.3917,8210.1986
1262,177,0,0.0,0.0,182240.5712,400,347417.1434,158089.3298,7972.2424
1263,177,1,331.7728,1963.5791,181179.0283,399,346243.5322,157549.847,8399.6569
1264,177,0,0.0,0.0,182194.8585,400,347465.4536,157552.6908,8602.9043
1265,176,1,296.064,1724.1658,181083.5723,397,346259.475,157036.6802,9019.2225
1266,176,0,0.0,0.0,182233.1187,398,347593.8452,157323.2863,8917.4403
1267,173,3,1100.2205,6075.7683,177020.5252,385,341459.377,156270.1407,9033.7111
1268,172,2,953.7148,4880.1016,174668.1824,379,338313.1147,156584.5595,7920.3728
1269,171,1,361.9331,2033.0452,174084.0059,378,337520.1563,156388.303,7902.8473
1270,172,1,376.4958,2069.8383,172599.0293,375,335827.9279,155586.3488,8502.5498
1271,172,0,0.0,0.0,174613.1005,378,337989.2703,156341.8917,7894.2781
1272,171,1,376.7501,2132.1047,173335.57,376,336497.445,155715.1539,8301.7212
1273,170,1,363.4074,2079.5903,172243.628,372,335192.2176,155326.5103,8472.0794
1274,172,0,0.0,0.0,174250.0403,375,337359.4515,156086.8625,7882.5487
1275,172,1,434.3839,2320.5065,173040.6468,373,335896.332,155594.4059,8121.2793
