# Données détaillées de chaque cascade de faillites
step,nb_entites_faillie,volume_actifs_detruits,volume_creances_annulees,volume_passif_efface,actif_systeme_avant,passif_systeme_avant,liquidite_systeme_avant,nb_entites_avant,ratio_destruction,ratio_contagion,nb_contamines,nb_deja_fragiles,passif_median_failli
379,2,331.4943,0.0,339.0856,331.4943,339.0856,192.4087,2,1.0,0.0,0,2,169.5815
382,2,325.9395,0.0,338.0152,485.59,438.0152,347.5747,3,0.671224,0.0,0,2,169.4586
383,1,165.924,0.0,169.5927,165.924,169.5927,96.3313,1,1.0,0.0,0,1,169.5927
385,2,325.8194,0.0,337.9922,961.9512,737.9922,823.959,6,0.338707,0.0,0,2,169.3155
386,4,657.9985,0.0,677.2593,657.9985,677.2593,380.7392,4,1.0,0.0,0,4,169.5393
388,3,487.6248,0.0,506.7429,487.6248,506.7429,280.8819,3,1.0,0.0,0,3,168.5013
391,2,325.2632,0.0,337.904,325.2632,337.904,187.3592,2,1.0,0.0,0,2,169.4297
393,1,167.0681,0.0,169.809,167.0681,169.809,97.2591,1,1.0,0.0,0,1,169.809
395,2,330.8051,0.0,338.9858,488.2608,438.9858,349.275,3,0.677517,0.0,0,2,169.7698
396,1,160.8825,0.0,168.6051,634.416,468.6051,565.8109,4,0.253592,0.0,0,1,168.6051
397,3,485.4544,0.0,506.34,643.1807,606.34,436.8406,4,0.754771,0.0,0,3,168.7996
398,1,161.5651,0.0,168.7268,480.1997,368.7268,411.4729,3,0.336454,0.0,0,1,168.7268
399,2,330.3415,0.0,338.8856,330.3415,338.8856,191.4559,2,1.0,0.0,0,2,169.6031
401,1,166.9832,0.0,169.7729,323.5371,269.7729,253.7642,2,0.516118,0.0,0,1,169.7729
402,1,158.9214,0.0,168.1993,318.6779,268.1993,250.4786,2,0.49869,0.0,0,1,168.1993
403,1,166.1491,0.0,169.6404,324.5718,269.6404,254.9314,2,0.511902,0.0,0,1,169.6404
404,1,163.053,0.0,169.0402,321.4049,269.0402,252.3647,2,0.507313,0.0,0,1,169.0402
405,1,162.8973,0.0,169.0084,321.4138,269.0084,252.4055,2,0.506815,0.0,0,1,169.0084
406,1,163.3523,0.0,169.0824,794.9737,569.0824,725.8913,5,0.205481,0.0,0,1,169.0824
407,4,647.8013,0.0,675.2296,1121.7934,975.2296,846.5637,7,0.577469,0.0,0,4,168.8463
408,3,486.5451,0.0,506.5464,645.2059,606.5464,438.6595,4,0.754093,0.0,0,3,168.8148
409,1,163.7396,0.0,169.1474,163.7396,169.1474,94.5922,1,1.0,0.0,0,1,169.1474
412,2,325.9231,0.0,338.0104,486.1505,438.0104,348.1401,3,0.670416,0.0,0,2,169.7884
413,1,167.2614,0.0,169.8523,481.3583,369.8523,411.506,3,0.347478,0.0,0,1,169.8523
414,2,319.9472,0.0,336.8436,319.9472,336.8436,183.1036,2,1.0,0.0,0,2,168.5675
416,1,167.3032,0.0,169.9005,167.3032,169.9005,97.4028,1,1.0,0.0,0,1,169.9005
418,1,161.6254,0.0,168.7459,478.5134,368.7459,409.7675,3,0.337766,0.0,0,1,168.7459
419,2,326.4318,0.0,338.0996,485.4681,438.0996,347.3685,3,0.672406,0.0,0,2,169.9078
420,1,164.4407,0.0,169.3163,321.4714,269.3163,252.1551,2,0.511525,0.0,0,1,169.3163
421,1,159.8684,0.0,168.4138,474.351,368.4138,405.9372,3,0.337025,0.0,0,1,168.4138
422,2,320.8666,0.0,337.0172,320.8666,337.0172,183.8494,2,1.0,0.0,0,2,168.6883
424,1,162.2212,0.0,168.8661,320.1668,268.8661,251.3006,2,0.506677,0.0,0,1,168.8661
425,1,162.0533,0.0,168.8255,322.0418,268.8255,253.2163,2,0.503206,0.0,0,1,168.8255
426,1,166.819,0.0,169.7448,166.819,169.7448,97.0742,1,1.0,0.0,0,1,169.7448
428,1,161.2576,0.0,168.6756,161.2576,168.6756,92.582,1,1.0,0.0,0,1,168.6756
430,1,162.9292,0.0,169.0019,479.9502,369.0019,410.9483,3,0.339471,0.0,0,1,169.0019
431,2,326.6027,0.0,338.1594,326.6027,338.1594,188.4432,2,1.0,0.0,0,2,169.8298
434,3,489.1211,0.0,507.0652,646.5011,607.0652,439.4359,4,0.756567,0.0,0,3,168.7104
435,1,160.76,0.0,168.571,160.76,168.571,92.189,1,1.0,0.0,0,1,168.571
437,1,163.4262,0.0,169.1113,480.225,369.1113,411.1137,3,0.340312,0.0,0,1,169.1113
438,2,326.1021,0.0,338.0595,485.0301,438.0595,346.9707,3,0.672334,0.0,0,2,169.4013
439,1,164.2246,0.0,169.2676,324.5677,269.2676,255.3001,2,0.505979,0.0,0,1,169.2676
440,1,167.4308,0.0,169.9044,327.4955,269.9044,257.5911,2,0.511246,0.0,0,1,169.9044
441,1,166.7646,0.0,169.7791,166.7646,169.7791,96.9855,1,1.0,0.0,0,1,169.7791
443,2,323.7754,0.0,337.6013,641.3007,537.6013,503.6994,4,0.504873,0.0,0,2,169.3108
444,2,327.7891,0.0,338.3864,486.4871,438.3864,348.1007,3,0.673788,0.0,0,2,169.4803
445,1,163.8374,0.0,169.1641,322.5882,269.1641,253.4242,2,0.507884,0.0,0,1,169.1641
446,1,163.869,0.0,169.1879,163.869,169.1879,94.6811,1,1.0,0.0,0,1,169.1879
448,2,328.4789,0.0,338.5101,487.6581,438.5101,349.148,3,0.673584,0.0,0,2,169.8153
449,1,164.9395,0.0,169.3806,164.9395,169.3806,95.5589,1,1.0,0.0,0,1,169.3806
451,1,166.2271,0.0,169.6522,323.338,269.6522,253.6857,2,0.514097,0.0,0,1,169.6522
452,1,160.0894,0.0,168.4499,477.0697,368.4499,408.6198,3,0.335568,0.0,0,1,168.4499
