step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,amortissement_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
188,1,215,1,8.0594,0.0,0.0,0,75.7394,0,0.0,0.0,0,0,156.4788,175.7394,80.7394,175.7394,0.030398
189,0,215,0,10.6877,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
190,0,215,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
191,2,217,2,19.9579,0.0,0.0,0,153.3792,0,0.0,0.0,0,0,316.7584,353.3792,163.3792,176.6896,0.037536
192,0,217,0,26.4271,0.0,0.0,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,0.0
193,2,219,2,18.0755,0.0,0.0,0,152.4474,0,0.0,0.0,0,0,314.8947,352.4474,162.4474,176.2237,0.034037
194,2,221,2,40.5119,0.0,0.0,0,151.71,2,0.0,0.0,0,0,313.42,351.71,161.71,175.855,0.031268
195,0,221,0,21.9972,0.0,0.0,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,0.0
196,2,223,2,21.2288,0.0,0.0,0,154.0083,0,0.0,0.0,0,0,318.0165,354.0083,164.0083,177.0041,0.039891
197,1,224,1,37.9135,0.0,0.0,0,76.6041,2,0.0,0.0,0,0,158.2082,176.6041,81.6041,176.6041,0.036895
198,0,224,0,12.9414,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
199,1,225,1,8.3803,0.0,0.0,0,75.8983,0,0.0,0.0,0,0,156.7965,175.8983,80.8983,175.8983,0.031594
200,0,225,0,11.0872,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
201,1,226,1,11.3271,0.0,0.0,0,77.3569,0,0.0,0.0,0,0,159.7138,177.3569,82.3569,177.3569,0.042527
202,0,226,0,15.0221,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
203,2,228,2,19.6644,0.0,0.0,0,153.2339,0,0.0,0.0,0,0,316.4678,353.2339,163.2339,176.6169,0.03699
204,4,232,4,64.682,0.0,0.0,0,306.0753,2,0.0,0.0,0,0,632.1507,706.0753,326.0753,176.5188,0.036251
205,3,235,3,79.1855,0.0,0.0,0,229.1815,4,0.0,0.0,0,0,473.3631,529.1815,244.1815,176.3938,0.035308
206,1,236,1,46.1217,0.0,0.0,0,75.9909,3,0.0,0.0,0,0,156.9818,175.9909,80.9909,175.9909,0.032291
207,0,236,0,11.3702,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
208,1,237,1,9.6793,0.0,0.0,0,76.5413,0,0.0,0.0,0,0,158.0825,176.5413,81.5413,176.5413,0.036424
209,2,239,2,31.4724,0.0,0.0,0,152.7475,1,0.0,0.0,0,0,315.495,352.7475,162.7475,176.3737,0.035161
210,1,240,1,33.9573,0.0,0.0,0,76.2509,2,0.0,0.0,0,0,157.5017,176.2509,81.2509,176.2509,0.034245
211,0,240,0,12.1597,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
