step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,amortissement_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
90,284,284,3,5173.362,273.3204,0.0,4,4346.4667,0,0.0,0.0,10364.3952,404,110690.3463,95979.4844,58306.4667,337.9559,0.027013
91,285,285,1,5194.5182,275.4579,0.0,0,4456.9875,0,0.0,0.0,10364.3952,404,111245.9062,96424.5235,58606.9875,338.3317,0.026982
92,286,286,1,5215.6323,275.4579,0.0,3,4472.8259,0,0.0,0.0,10461.1369,407,111890.6017,96956.6388,58812.8259,339.0092,0.026951
93,286,286,0,5227.0843,277.9085,0.0,3,4496.4213,0,0.0,0.0,10527.8056,410,112282.2916,97258.0648,58836.4213,340.0632,0.0269
94,287,287,1,5246.3901,279.6349,0.0,7,4456.5403,0,0.0,0.0,10724.7083,417,112990.9499,97809.7013,58986.5403,340.8004,0.026841
95,288,288,1,5269.9418,284.4781,0.0,11,4379.0344,0,0.0,0.0,11058.5567,428,113822.2052,98384.614,59099.0344,341.6132,0.026797
96,288,288,0,5285.926,293.0166,0.0,10,4368.7652,0,0.0,0.0,11342.1372,438,114381.4007,98670.4983,59088.7652,342.6059,0.026764
97,289,289,1,5304.6991,300.4038,0.0,3,4474.7901,0,0.0,0.0,11430.0867,441,114933.0648,99028.1881,59384.7901,342.6581,0.026741
98,292,292,3,5352.4976,302.5721,0.0,11,4430.6542,0,0.0,0.0,11772.6931,452,116162.9772,99959.6299,59910.6542,342.3275,0.026791
99,293,293,1,5375.2535,311.334,0.0,6,4494.3442,0,0.0,0.0,11945.0533,458,116807.7688,100368.3712,60164.3442,342.5542,0.026777
100,295,295,2,5405.9971,315.7213,0.0,11,4463.921,0,0.0,0.0,12277.8492,469,117817.0212,101075.251,60513.921,342.628,0.026756
101,300,300,5,5484.8332,324.2403,0.0,18,4402.4241,0,0.0,0.0,12801.7677,487,119653.2603,102449.0685,61402.4241,341.4969,0.02683
102,301,301,1,5511.2096,337.6775,0.0,13,4437.0941,0,0.0,0.0,13180.0769,500,120526.7358,102909.5649,61627.0941,341.8922,0.026783
103,301,301,0,5522.5933,347.2321,0.0,4,4597.5831,0,0.0,0.0,13273.1012,504,120898.9001,103028.2158,61787.5831,342.2864,0.026763
104,302,302,1,5540.2372,349.6169,0.0,0,4736.2711,0,0.0,0.0,13273.1012,504,121380.0375,103370.6653,62116.2711,342.287,0.026771
105,306,306,4,5599.5589,349.6169,0.0,2,4815.812,0,0.0,0.0,13332.1488,506,122554.4193,104406.4584,62955.812,341.1976,0.026848
106,307,307,1,5619.1197,351.0979,0.0,11,4720.1808,0,0.0,0.0,13648.9696,517,123375.9646,105006.8142,63050.1808,342.0417,0.026788
107,307,307,0,5630.8361,359.0115,0.0,11,4647.2248,0,0.0,0.0,14018.7267,528,124022.0662,105356.1147,62977.2248,343.1795,0.026728
