step,volume_joules,nb_entites,ratio_destruction
883,1405.2181,5,0.00469
884,837.5114,3,0.002828
885,837.9848,3,0.002845
886,867.0421,3,0.002968
887,1315.8686,4,0.004497
888,559.4079,2,0.001929
889,627.0206,2,0.002167
890,291.3439,1,0.001005
891,215.5032,1,0.000745
892,1024.8526,4,0.003513
893,546.2477,2,0.001877
894,768.4701,3,0.002645
895,952.4199,3,0.003289
896,1182.1498,4,0.004114
897,612.7563,2,0.00214
899,811.8411,3,0.002805
900,565.696,2,0.001963
901,1450.3772,5,0.005039
902,777.1446,3,0.002739
903,1519.5199,6,0.005335
904,1067.413,4,0.003786
905,263.8775,1,0.000935
906,531.9557,2,0.001876
907,249.9346,1,0.000885
908,514.7283,2,0.001813
909,558.3031,2,0.001957
911,629.3871,2,0.002181
912,282.5883,1,0.000982
913,539.3625,2,0.001865
914,609.5793,2,0.002109
915,298.8074,1,0.001038
916,233.801,1,0.000809
917,888.1163,3,0.003064
918,756.9081,3,0.002633
919,1456.3129,5,0.005046
920,905.1567,3,0.003171
921,574.9369,2,0.002026
922,565.6608,2,0.001992
923,311.5208,1,0.00109
925,272.0907,1,0.000941
926,1387.8354,5,0.004766
927,952.6266,3,0.003291
928,267.2673,1,0.000929
929,872.124,3,0.003031
930,552.334,2,0.001916
931,506.036,2,0.001761
932,715.4038,3,0.002486
933,245.3683,1,0.000855
934,272.3103,1,0.000946
935,929.9037,3,0.003227
936,282.5839,1,0.000986
937,1097.429,4,0.003797
938,582.7114,2,0.002016
939,512.0398,2,0.001773
940,265.5788,1,0.000921
941,282.4422,1,0.000978
942,1083.3013,4,0.003735
943,378.2188,1,0.001318
944,487.533,2,0.001702
945,758.6363,3,0.002659
946,547.1804,2,0.00191
947,529.0929,2,0.001843
948,814.9679,3,0.002836
949,482.5237,2,0.001687
950,506.9777,2,0.001769
951,218.9617,1,0.000767
953,299.3761,1,0.001037
954,217.6058,1,0.000749
955,554.8476,2,0.001907
956,1041.8667,4,0.003573
957,230.1916,1,0.000793
959,532.7433,2,0.001809
960,602.448,2,0.002049
961,505.5631,2,0.001705
962,1081.6032,4,0.003644
963,1378.0635,5,0.00468
964,546.3923,2,0.001878
965,1058.8616,4,0.00363
966,360.4258,1,0.001242
967,815.1589,3,0.002787
968,257.2045,1,0.000881
970,498.6515,2,0.001702
971,317.9704,1,0.001077
973,279.7215,1,0.00094
974,564.2268,2,0.001888
975,806.4348,3,0.002712
976,656.3062,2,0.002219
977,798.8376,3,0.002709
978,799.6141,3,0.002722
979,1143.5884,4,0.003909
980,229.5039,1,0.000789
981,573.5299,2,0.001954
982,267.8324,1,0.00091
983,501.8624,2,0.00171
985,605.255,2,0.002053
986,524.4929,2,0.001785
987,538.3367,2,0.001837
988,1160.4878,4,0.003971
989,608.7017,2,0.002084
990,575.0219,2,0.00198
991,737.598,3,0.002541
992,496.5003,2,0.001719
993,565.1868,2,0.001961
994,758.6455,3,0.002609
995,536.19,2,0.001852
998,518.3979,2,0.001762
999,529.8657,2,0.001802
