# Indicateurs agrégés du système à chaque pas
step,nb_entites,nb_prets,nb_masses_faillite,actif_total,passif_total,liquidite_totale,volume_prets,levier_systeme,ratio_liquidite,densite_financiere,concentration_prets,nb_faillites,volume_faillites
186,116,966,0,212478.2719,102100.7,10829.8227,100127.7492,0.480523,0.10607,0.471238,0.001508,0,0.0
187,116,958,1,213794.0591,102564.1205,11047.6759,100762.2626,0.479733,0.107715,0.471305,0.001514,1,411.6161
188,116,968,1,216322.2749,103350.318,11338.0282,102213.9287,0.477761,0.109705,0.472508,0.001501,0,0.0
189,115,958,2,217005.54,103739.5556,11578.9764,102264.2459,0.47805,0.111616,0.471252,0.001519,1,438.1655
190,117,975,2,221033.5439,105426.2616,10973.2938,105221.2264,0.47697,0.104085,0.476042,0.001495,0,0.0
191,118,980,2,223053.9114,105756.0832,11740.9714,106149.0947,0.474128,0.111019,0.47589,0.001484,0,0.0
192,119,981,2,224418.2481,106135.5157,12452.0875,106427.8828,0.472936,0.117323,0.474239,0.001483,0,0.0
193,119,989,2,227801.67,107799.2744,11853.4905,108746.143,0.473215,0.109959,0.477372,0.001478,0,0.0
194,119,990,2,229197.16,108145.951,12586.1564,109062.2906,0.471847,0.116381,0.475845,0.001478,0,0.0
195,119,998,2,232635.6494,109789.1803,12004.0331,111439.6739,0.471936,0.109337,0.479031,0.001473,0,0.0
196,119,1011,2,236482.2042,111228.5899,11633.5953,114217.2569,0.470347,0.104592,0.482985,0.001451,0,0.0
197,120,1030,2,240028.7788,112276.7335,11677.4438,116676.8394,0.467764,0.104006,0.486095,0.001424,0,0.0
198,121,1041,2,243266.9977,113160.1848,11895.2561,118818.7947,0.465169,0.105119,0.48843,0.001403,0,0.0
199,121,1049,2,246048.9494,113897.8596,12249.2952,120509.0325,0.462907,0.107546,0.489777,0.001389,0,0.0
200,121,1051,2,247726.3657,114270.9497,12960.737,121101.9169,0.461279,0.113421,0.488854,0.001387,0,0.0
201,122,1054,2,249715.56,115143.9907,13171.3554,122012.4518,0.461101,0.11439,0.488606,0.001385,0,0.0
202,123,1061,2,252816.8536,116619.4122,12784.2641,124030.4152,0.46128,0.109624,0.490594,0.001385,0,0.0
203,122,1057,3,255168.9931,117845.0174,12170.2711,125765.9425,0.461831,0.103274,0.492873,0.001389,1,470.8255
204,122,1054,4,257090.1007,118463.136,12237.0001,127004.9462,0.460785,0.103298,0.494009,0.001384,1,415.3094
205,122,1068,4,260656.8695,119448.5508,12328.4252,129494.875,0.45826,0.103211,0.496802,0.001361,0,0.0
206,123,1074,4,262947.5088,119849.5197,13020.856,130697.1145,0.455793,0.108643,0.497046,0.001351,0,0.0
207,124,1059,5,262758.0779,119829.2601,13651.0648,129902.7345,0.456044,0.113921,0.494382,0.001368,1,490.2943
208,125,1064,5,265511.0993,121093.1319,13469.3827,131578.5663,0.456076,0.111232,0.495567,0.001366,0,0.0
209,126,1077,5,269979.2505,123045.3577,12613.3111,134955.5633,0.455759,0.102509,0.499874,0.001351,0,0.0
210,127,1090,5,273660.647,124076.8721,12706.6219,137517.1344,0.453397,0.102409,0.50251,0.00133,0,0.0
211,126,1087,6,275418.5449,124610.8047,12791.3687,138651.353,0.452442,0.102651,0.503421,0.001327,1,493.4989
