# Données détaillées de chaque cascade de faillites
step,nb_entites_faillie,volume_actifs_detruits,volume_creances_annulees,volume_passif_efface,actif_systeme_avant,passif_systeme_avant,liquidite_systeme_avant,nb_entites_avant,ratio_destruction,ratio_contagion,nb_contamines,nb_deja_fragiles,passif_median_failli
399,2,530.6779,1250.2996,523.9269,373807.7032,230766.2317,152673.6712,702,0.00142,0.5,1,1,304.0867
400,2,487.5932,1240.7774,487.9365,374725.1545,231853.5408,150725.3428,700,0.001301,0.0,0,2,247.1551
401,1,239.5879,556.8169,239.6609,373300.3081,229792.8518,151896.7136,698,0.000642,0.0,0,1,239.6609
402,1,291.206,756.8561,291.3831,376065.0885,232015.5414,150065.5057,699,0.000774,0.0,0,1,291.3831
403,4,1013.6964,2535.1821,970.9826,378063.6994,232635.5224,149334.269,699,0.002681,0.5,2,2,237.9933
404,2,595.2423,1393.8937,595.8987,376609.7158,231242.8567,150128.0592,698,0.001581,0.0,0,2,309.4319
405,3,868.3711,2067.3506,869.3826,375686.1574,229726.0499,151454.3357,698,0.002311,0.0,0,3,282.695
406,1,228.0385,552.9846,228.2112,374007.341,228817.3693,152156.0881,698,0.00061,0.0,0,1,228.2112
407,2,496.8013,1203.6298,497.3679,375112.5509,229566.9316,151452.3483,698,0.001324,0.0,0,2,250.9291
408,2,534.0254,1368.2391,534.3286,378213.62,232526.8908,149651.6161,701,0.001412,0.0,0,2,268.0649
409,4,1204.1587,2852.2545,1158.6943,376338.9081,229518.774,151736.6558,699,0.0032,0.5,2,2,304.3585
410,3,891.804,2295.1713,892.6644,374406.1531,229312.8593,150463.8885,696,0.002382,0.0,0,3,307.6145
411,3,859.0458,2143.4368,859.3697,374314.5748,230012.0849,148712.4834,694,0.002295,0.0,0,3,280.4338
412,1,271.1946,741.7354,272.0163,372378.4735,228012.5086,150047.0936,693,0.000728,0.0,0,1,272.0163
413,2,522.3553,1362.3595,494.5309,373015.5732,227949.5461,150873.85,695,0.0014,0.5,1,1,248.0753
414,1,302.9623,712.1911,277.0972,374832.1275,230007.1268,147984.6216,693,0.000808,1.0,1,0,277.0972
415,2,597.6174,1478.0973,598.0199,376078.0064,229526.2078,148360.2072,693,0.001589,0.0,0,2,306.708
416,2,624.2774,1498.2673,590.2139,374856.1666,227504.9651,150187.886,693,0.001665,0.5,1,1,314.3519
417,2,508.8596,1181.7936,509.2519,374030.3515,226872.3894,151100.4031,694,0.00136,0.0,0,2,262.8769
418,3,756.665,1794.8145,757.3292,377630.663,230707.3417,147253.3957,694,0.002004,0.0,0,3,245.3384
419,3,816.1333,1888.1419,801.7637,377111.6984,229067.3803,147923.1649,692,0.002164,0.3333,1,2,277.6413
420,2,513.0264,1334.1583,513.4888,375682.4551,227159.4576,149644.4923,692,0.001366,0.0,0,2,282.22
421,4,985.9262,2545.3575,987.7384,376123.8508,227419.722,150145.6613,694,0.002621,0.0,0,4,258.5425
422,1,284.5285,743.3763,268.8483,373512.4171,225952.5111,150722.4332,692,0.000762,1.0,1,0,268.8483
423,3,825.8378,2107.8974,826.6875,373674.3516,225964.2671,151140.6494,693,0.00221,0.0,0,3,278.5598
424,3,807.1804,1956.0966,807.879,371707.9784,225359.5041,150833.4285,691,0.002172,0.0,0,3,263.2391
425,5,1323.4483,3236.2816,1324.5057,370450.6693,225408.2302,149468.5799,688,0.003573,0.0,0,5,267.0973
426,3,863.6702,2036.0888,838.0577,369277.4309,226414.2931,147390.9561,686,0.002339,0.3333,1,2,271.9299
427,1,224.9028,523.4856,225.1653,369151.3068,226438.0064,146724.4743,685,0.000609,0.0,0,1,225.1653
428,4,1042.9239,2548.3054,990.8023,372145.1292,227824.2716,144887.434,684,0.002802,0.5,2,2,266.9743
430,1,282.2805,618.3338,265.2402,372074.0966,225174.8714,146861.7912,683,0.000759,1.0,1,0,265.2402
431,4,1017.0716,2601.1536,990.4787,372932.4065,224782.6747,147603.2496,684,0.002727,0.25,1,3,252.4368
432,3,847.0588,2267.6054,847.8159,371211.1461,224054.5973,148596.719,685,0.002282,0.0,0,3,307.5339
433,2,629.1477,1594.5924,629.8556,369868.6284,223863.3843,147425.103,682,0.001701,0.0,0,2,320.6423
436,1,306.0127,810.8164,306.2416,374397.843,225278.3406,147093.0977,685,0.000817,0.0,0,1,306.2416
437,1,263.7996,705.412,263.819,375786.7994,225539.2205,146778.1562,685,0.000702,0.0,0,1,263.819
438,1,245.4265,685.5553,245.9287,377432.4057,225766.3103,146932.3146,686,0.00065,0.0,0,1,245.9287
439,2,610.4955,1293.5514,572.3732,379142.3643,226049.8383,146254.5733,685,0.00161,1.0,2,0,310.9429
441,1,239.7644,682.4356,240.0845,380211.9751,224193.8663,149255.1924,688,0.000631,0.0,0,1,240.0845
442,5,1457.7909,3687.9423,1460.6406,383417.0779,226849.8535,148299.2744,692,0.003802,0.0,0,5,297.9438
443,3,898.1054,2115.464,898.9321,378659.709,223759.0384,149464.872,688,0.002372,0.0,0,3,296.2399
444,4,1073.4176,2720.7361,1060.6307,377373.22,223584.8102,149097.925,687,0.002844,0.25,1,3,267.7184
445,1,364.5679,781.0929,364.5743,376141.6968,224005.7762,148159.0966,686,0.000969,0.0,0,1,364.5743
446,2,486.9788,1159.3387,487.6773,378822.7117,226016.1239,146095.4109,686,0.001286,0.0,0,2,258.6077
447,4,1310.3607,3111.1444,1251.501,379350.0245,225115.4031,147769.2313,688,0.003454,0.5,2,2,321.4995
448,5,1361.961,3316.5903,1363.6646,378206.6862,225327.144,145643.764,684,0.003601,0.0,0,5,276.1221
449,5,1463.2684,3727.3423,1465.0436,374170.4236,222109.691,147368.4456,681,0.003911,0.0,0,5,277.8363
450,2,521.309,1374.509,500.1534,370005.2903,220448.0994,147089.4289,677,0.001409,0.5,1,1,259.4809
451,4,1219.8122,3064.442,1194.2584,368869.8526,219753.9734,147375.1599,676,0.003307,0.25,1,3,295.581
452,4,1048.7682,2462.846,1023.5278,367663.9983,220991.708,144644.4079,673,0.002853,0.25,1,3,254.4214
453,1,278.4515,625.4141,255.6047,366223.8453,220246.38,145183.405,673,0.00076,1.0,1,0,255.6047
454,2,475.5387,1331.14,475.6599,367560.4206,220722.5065,145091.0298,674,0.001294,0.0,0,2,254.2605
455,5,1346.4623,3328.1215,1328.6099,369194.6261,222040.8537,143731.3542,674,0.003647,0.2,1,4,269.3746
456,2,578.4573,1486.1776,579.2171,365359.7362,219260.8109,144597.0333,670,0.001583,0.0,0,2,308.4904
457,1,272.0565,677.5755,272.0729,365301.8261,219283.5211,143628.5108,668,0.000745,0.0,0,1,272.0729
458,3,759.8986,2007.5459,760.7541,365174.9187,218090.8625,145153.1158,669,0.002081,0.0,0,3,244.7922
459,3,842.24,2115.7835,824.5812,369063.3771,222913.4174,140634.0324,670,0.002282,0.3333,1,2,281.3385
460,2,647.5298,1519.0047,648.2876,367657.2287,220147.8494,142723.6522,669,0.001761,0.0,0,2,325.5894
461,5,1310.739,3260.8534,1312.5285,367515.5757,219243.5328,143010.8776,668,0.003566,0.0,0,5,269.6844
462,4,1182.6373,2794.5127,1151.1307,364091.1959,217122.4973,142872.4962,663,0.003248,0.5,2,2,289.0255
