# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
290,levier_entite,176,0.869,0.1722,0.1904,0.9106,0.9119,0.9126,0.92,0.9233,0.938,0.9515
300,passif_total,179,1254.0517,498.5739,895.9471,924.9801,961.8986,1112.83,1301.4885,1662.1888,2963.0735,3057.9849
300,actif_liquide,179,123.341,67.1855,73.3243,86.8173,90.0249,100.1724,123.9269,160.9773,418.9808,452.2978
300,actif_total,179,1995.1483,2870.1126,970.3924,1008.5357,1048.2831,1214.0318,1392.8168,1821.0699,14335.5718,15366.8565
300,ratio_L_P,179,0.0963,0.0118,0.05,0.0862,0.0905,0.0988,0.1006,0.1015,0.1418,0.1479
300,taux_interne,179,0.0147,0.0019,0.009,0.0123,0.0139,0.015,0.0161,0.0164,0.0167,0.0167
300,levier_entite,179,0.8706,0.1697,0.1917,0.911,0.9122,0.9128,0.9206,0.9243,0.9381,0.9449
310,passif_total,181,1299.5337,556.0411,911.2759,938.6293,983.8391,1147.0505,1341.3499,1656.2441,3329.4727,3372.3668
310,actif_liquide,181,128.2602,78.8842,79.3126,87.5999,92.5139,102.1968,125.2106,162.5825,489.5409,540.2891
310,actif_total,181,2082.7907,3103.3607,988.0797,1022.4897,1070.8686,1254.184,1440.8836,1814.1314,15547.3961,16712.899
310,ratio_L_P,181,0.0959,0.0126,0.05,0.0829,0.0899,0.0985,0.1001,0.101,0.1467,0.1602
310,taux_interne,181,0.0144,0.0019,0.0086,0.0123,0.0137,0.0148,0.0159,0.0163,0.0165,0.0166
310,levier_entite,181,0.872,0.1679,0.1998,0.9114,0.9125,0.9132,0.922,0.9271,0.9335,0.9413
320,passif_total,185,1329.413,593.3049,870.7502,945.9676,1009.0186,1166.3302,1360.7459,1674.6949,3483.7356,3504.8447
320,actif_liquide,185,129.344,79.4844,29.4485,88.389,92.1628,105.0477,127.3518,164.2794,474.5187,497.8174
320,actif_total,185,2152.9689,3329.2703,926.4265,1029.1407,1091.34,1272.8503,1462.0729,1833.9743,16803.8499,18117.4536
320,ratio_L_P,185,0.0945,0.0123,0.031,0.0811,0.0872,0.0981,0.0998,0.1006,0.1356,0.1426
320,taux_interne,185,0.0143,0.002,0.0084,0.0122,0.0136,0.0146,0.0157,0.0163,0.0164,0.0169
320,levier_entite,185,0.8737,0.1671,0.1917,0.9117,0.9128,0.9134,0.9234,0.9282,0.9332,0.9749
330,passif_total,189,1357.7797,587.7834,941.9454,983.0466,1048.4927,1203.0523,1337.227,1691.6488,3517.8202,3555.1089
330,actif_liquide,189,131.1315,79.3483,76.0007,89.0733,96.2271,105.8161,128.9675,165.5558,468.696,491.8166
330,actif_total,189,2236.5868,3568.2928,1016.9498,1065.0088,1137.6375,1317.2239,1457.1994,1852.2046,18154.3535,19622.8248
330,ratio_L_P,189,0.0939,0.0118,0.05,0.0807,0.0856,0.0976,0.0994,0.1001,0.136,0.1394
330,taux_interne,189,0.0141,0.0019,0.0084,0.0122,0.0137,0.0144,0.0154,0.0159,0.0163,0.0163
330,levier_entite,189,0.8742,0.169,0.1788,0.9121,0.913,0.9139,0.9245,0.9287,0.9355,0.9435
340,passif_total,195,1373.7711,588.6104,948.7189,991.8425,1067.0861,1221.3785,1369.2147,1704.1546,3547.6173,3638.8859
340,actif_liquide,195,128.0509,71.5779,27.4627,88.7118,97.0251,107.2131,129.9986,166.4835,452.9145,540.5386
340,actif_total,195,2298.8166,3806.5316,971.1816,1079.2877,1166.181,1325.3575,1485.2748,1865.6382,19587.8477,21253.9374
340,ratio_L_P,195,0.0917,0.0124,0.0289,0.0798,0.0842,0.0943,0.0991,0.0996,0.1277,0.1485
340,taux_interne,195,0.014,0.0018,0.0083,0.0121,0.0135,0.0143,0.0153,0.0159,0.0161,0.0162
340,levier_entite,195,0.8759,0.1697,0.1664,0.9124,0.9132,0.9145,0.9256,0.9294,0.9349,0.9769
350,passif_total,198,1407.2628,615.6767,467.937,1038.9239,1106.0699,1255.4462,1444.876,1717.2484,3693.9665,3759.7963
350,actif_liquide,198,127.9039,67.6365,11.9913,91.0269,98.8739,108.6706,131.6668,167.4608,442.4993,489.8451
