# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
200,ratio_L_P,113,0.1158,0.0216,0.0495,0.0909,0.1125,0.1236,0.1267,0.1275,0.1597,0.1788
200,taux_interne,113,0.022,0.0033,0.0152,0.0159,0.0205,0.0226,0.0244,0.0255,0.0259,0.0321
200,levier_entite,113,0.8416,0.1789,0.2397,0.6178,0.8956,0.8961,0.9069,0.9119,0.9596,0.9719
210,passif_total,123,554.771,215.8514,190.9109,393.2268,420.5478,492.0048,590.8979,954.8454,1100.8186,1110.4033
210,actif_liquide,123,64.9196,31.4621,11.2464,46.9163,48.9325,54.8795,70.7611,97.9329,181.4951,201.3887
210,actif_total,123,869.1524,1016.0,197.1574,436.3149,463.1745,545.8809,659.0449,1161.3643,4849.0637,5089.4282
210,ratio_L_P,123,0.1156,0.0213,0.05,0.1004,0.1106,0.1226,0.1256,0.1264,0.1658,0.1814
210,taux_interne,123,0.0223,0.004,0.015,0.0162,0.0206,0.0225,0.0244,0.0252,0.0343,0.0362
210,levier_entite,123,0.8462,0.1807,0.2182,0.8254,0.8962,0.8968,0.9084,0.9157,0.9706,0.971
220,passif_total,132,557.424,201.6128,370.5094,402.6286,417.633,477.8898,588.6892,842.2487,1111.3225,1119.8971
220,actif_liquide,132,69.2744,37.8029,22.8938,46.1312,48.0991,54.1433,72.3635,101.8119,209.1563,231.6438
220,actif_total,132,899.5033,1128.1238,403.9923,445.876,461.0895,529.4223,656.3171,939.3577,5527.2118,5817.1148
220,ratio_L_P,132,0.1205,0.0197,0.05,0.1043,0.1123,0.1221,0.1247,0.1259,0.1912,0.2075
220,taux_interne,132,0.022,0.003,0.0149,0.0172,0.0206,0.0229,0.0245,0.0249,0.0259,0.026
220,levier_entite,132,0.8457,0.1835,0.1843,0.8953,0.8966,0.8977,0.9081,0.9136,0.9315,0.9602
230,passif_total,139,576.3425,212.699,398.8963,408.3578,425.676,500.7309,617.776,851.1226,1165.573,1189.4338
230,actif_liquide,139,66.4646,30.9362,33.7637,46.1752,48.6582,55.2702,70.4609,91.3305,192.5627,213.8786
