# Indicateurs agrégés du système à chaque pas
step,nb_entites,nb_prets,nb_masses_faillite,actif_total,passif_total,liquidite_totale,volume_prets,levier_systeme,ratio_liquidite,densite_financiere,concentration_prets,nb_faillites,volume_faillites
143,88,135,0,55294.7767,38746.8139,5226.5568,11761.406,0.700732,0.13489,0.212704,0.008386,0,0.0
144,90,136,0,55984.9149,39217.0879,5316.6215,11901.2055,0.700494,0.135569,0.212579,0.008328,0,0.0
145,90,137,0,56660.0732,39684.6242,5381.5881,12043.8609,0.700398,0.135609,0.212563,0.008272,0,0.0
146,90,139,0,57472.3324,40248.5262,5351.2735,12322.5327,0.700311,0.132956,0.214408,0.008158,0,0.0
147,90,141,0,58314.9279,40804.2578,5328.6348,12632.0354,0.699722,0.13059,0.216618,0.008063,0,0.0
148,93,142,0,59022.0318,41242.4644,5472.1326,12772.4349,0.698764,0.132682,0.216401,0.008008,0,0.0
149,95,143,0,59737.5361,41710.7469,5576.7431,12925.0461,0.698233,0.1337,0.216364,0.007959,0,0.0
150,99,144,0,60481.3179,42211.32,5689.8961,13075.1018,0.697923,0.134796,0.216184,0.007909,0,0.0
151,101,146,0,61380.8646,42829.8254,5663.3717,13392.6675,0.697772,0.13223,0.21819,0.007824,0,0.0
152,101,148,0,62142.6001,43317.3558,5749.9905,13580.2538,0.697064,0.132741,0.218534,0.007714,0,0.0
153,103,149,0,62893.964,43805.171,5875.1935,13728.5995,0.696492,0.134121,0.218282,0.007665,0,0.0
154,103,150,0,63635.2553,44303.3572,5962.6327,13884.2654,0.696208,0.134586,0.218185,0.00762,0,0.0
155,104,151,0,64410.1908,44832.7439,6037.6168,14059.8301,0.69605,0.13467,0.218286,0.007587,0,0.0
156,104,152,0,65174.2117,45356.2598,6106.3228,14231.6291,0.695923,0.13463,0.218363,0.00755,0,0.0
157,104,155,0,66241.0113,46088.9618,5966.4092,14705.6403,0.695777,0.129454,0.222002,0.007418,0,0.0
158,106,160,0,67515.4604,46892.2215,5801.0303,15352.2086,0.69454,0.12371,0.227388,0.007203,0,0.0
159,107,161,0,68305.6958,47277.5732,6057.2154,15505.9072,0.692147,0.12812,0.227008,0.007159,0,0.0
160,107,163,0,69233.1001,47819.2191,6141.718,15807.163,0.690699,0.128436,0.228318,0.00707,0,0.0
161,108,166,0,70289.8061,48457.277,6144.7606,16227.7685,0.689393,0.126808,0.230869,0.006936,0,0.0
162,108,167,0,71087.5218,48892.3291,6341.5325,16393.6603,0.687777,0.129704,0.230612,0.006898,0,0.0
163,108,169,0,72009.4381,49458.0877,6402.2374,16689.113,0.686828,0.129448,0.231763,0.006813,0,0.0
164,108,170,0,72806.8741,49937.6758,6546.5164,16862.682,0.685892,0.131094,0.231608,0.00678,0,0.0
165,109,175,0,74188.801,50847.7117,6272.1409,17613.9485,0.685383,0.123351,0.237421,0.006582,0,0.0
166,109,175,0,74820.6987,51122.4868,6629.2633,17613.9485,0.683267,0.129674,0.235415,0.006582,0,0.0
167,109,176,0,75604.0185,51601.9052,6772.5205,17774.5928,0.682529,0.131246,0.235101,0.006546,0,0.0
168,109,181,0,77067.2875,52575.2262,6416.1511,18620.9102,0.682199,0.122038,0.241619,0.006382,0,0.0
169,109,182,0,77856.7314,52943.5764,6669.6572,18788.4978,0.680013,0.125977,0.241321,0.006348,0,0.0
170,110,184,0,78786.8614,53475.3603,6769.5296,19091.9715,0.678734,0.126592,0.242324,0.006274,0,0.0
171,110,185,0,79565.3558,53911.4001,6952.5577,19251.3979,0.677574,0.128963,0.241957,0.006239,0,0.0
172,111,186,0,80364.7202,54404.1162,7088.9795,19426.6245,0.676965,0.130302,0.241731,0.006208,0,0.0
173,111,187,0,81149.0964,54908.9092,7198.5695,19596.6177,0.676642,0.1311,0.241489,0.006177,0,0.0
174,111,187,0,81758.0649,55310.5641,7405.883,19596.6177,0.676515,0.133896,0.23969,0.006177,0,0.0
175,112,188,0,82577.7614,55908.0293,7425.9675,19803.7647,0.677035,0.132825,0.23982,0.006157,0,0.0
176,114,190,0,83586.5629,56618.8279,7353.3461,20184.389,0.677368,0.129875,0.241479,0.006106,0,0.0
177,114,191,0,84377.3609,57127.3282,7463.3243,20356.7084,0.677046,0.130644,0.241258,0.006075,0,0.0
178,114,194,0,85593.3756,57944.1803,7259.3354,20959.86,0.67697,0.125282,0.244877,0.006008,0,0.0
179,114,194,0,86206.702,58257.7767,7559.0654,20959.86,0.675792,0.129752,0.243135,0.006008,0,0.0
180,114,195,0,86989.7162,58769.9464,7650.9583,21138.8114,0.675596,0.130185,0.243004,0.005978,0,0.0
181,116,197,0,88018.1588,59462.6949,7589.8048,21545.6591,0.675573,0.12764,0.244787,0.005933,0,0.0
182,116,200,0,89216.0942,60222.5434,7442.1614,22131.3894,0.675019,0.123578,0.248065,0.005858,0,0.0
183,116,200,0,89828.0278,60509.7795,7766.8589,22131.3894,0.673618,0.128357,0.246375,0.005858,0,0.0
184,116,201,0,90660.9001,61039.2448,7839.7472,22361.9081,0.67327,0.128438,0.246654,0.005844,0,0.0
185,116,202,0,91446.888,61542.0508,7933.029,22551.8082,0.672981,0.128904,0.246611,0.005817,0,0.0
186,116,204,0,92432.0129,62193.8981,7870.7167,22947.3981,0.672861,0.126551,0.248262,0.005767,0,0.0
187,117,205,0,93179.511,62642.9855,8024.0704,23097.4551,0.672283,0.128092,0.247881,0.005734,0,0.0
188,117,209,0,94583.7606,63571.2647,7682.5871,23914.9087,0.672116,0.12085,0.252844,0.005643,0,0.0
189,117,211,0,95624.9292,64114.5576,7728.2476,24367.124,0.67048,0.120538,0.25482,0.005608,0,0.0
