step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
169,109,109,0,2358.2512,386.2141,1,1761.6694,0,0.0,0.0,18788.4978,182,77856.7314,52943.5764,6669.6572,485.7209,0.023626
170,110,110,1,2369.5987,389.042,2,1795.2674,0,0.0,0.0,19091.9715,184,78786.8614,53475.3603,6769.5296,486.1396,0.023618
171,110,110,0,2390.0197,394.1548,1,1864.3742,0,0.0,0.0,19251.3979,185,79565.3558,53911.4001,6952.5577,490.1036,0.023513
172,111,111,1,2402.2765,396.8358,1,1913.3315,0,0.0,0.0,19426.6245,186,80364.7202,54404.1162,7088.9795,490.1272,0.023577
173,111,111,0,2420.0368,399.7581,1,1950.2733,0,0.0,0.0,19596.6177,187,81149.0964,54908.9092,7198.5695,494.6749,0.023424
174,111,111,0,2432.2011,402.5864,0,2032.2722,0,0.0,0.0,19596.6177,187,81758.0649,55310.5641,7405.883,498.2934,0.02336
175,112,112,1,2442.3818,402.5864,1,2027.9851,0,0.0,0.0,19803.7647,188,82577.7614,55908.0293,7425.9675,499.1788,0.023395
176,114,114,2,2466.8749,405.9497,2,1980.6152,0,0.0,0.0,20184.389,190,83586.5629,56618.8279,7353.3461,496.6564,0.023558
177,114,114,0,2496.9493,412.0794,1,2017.6458,0,0.0,0.0,20356.7084,191,84377.3609,57127.3282,7463.3243,501.1169,0.023412
178,114,114,0,2509.03,414.8298,3,1910.4203,0,0.0,0.0,20959.86,194,85593.3756,57944.1803,7259.3354,508.2823,0.02314
179,114,114,0,2530.3455,424.4327,0,2034.8218,0,0.0,0.0,20959.86,194,86206.702,58257.7767,7559.0654,511.0331,0.02309
180,114,114,0,2536.6095,424.4327,1,2063.8515,0,0.0,0.0,21138.8114,195,86989.7162,58769.9464,7650.9583,515.5258,0.022991
181,116,116,2,2552.0537,427.2928,2,2021.8993,0,0.0,0.0,21545.6591,197,88018.1588,59462.6949,7589.8048,512.6094,0.023145
182,116,116,0,2582.1245,433.7243,3,1940.5989,0,0.0,0.0,22131.3894,200,89216.0942,60222.5434,7442.1614,519.1599,0.022891
183,116,116,0,2602.095,442.9192,0,2076.5124,0,0.0,0.0,22131.3894,200,89828.0278,60509.7795,7766.8589,521.636,0.022848
184,116,116,0,2607.739,442.9192,1,2096.8401,0,0.0,0.0,22361.9081,201,90660.9001,61039.2448,7839.7472,526.2004,0.02275
185,116,116,0,2619.0408,446.4825,1,2126.6831,0,0.0,0.0,22551.8082,202,91446.888,61542.0508,7933.029,530.5349,0.022659
186,116,116,0,2629.6502,449.4218,2,2085.119,0,0.0,0.0,22947.3981,204,92432.0129,62193.8981,7870.7167,536.1543,0.022526
187,117,117,1,2646.4004,455.5096,1,2142.4472,0,0.0,0.0,23097.4551,205,93179.511,62642.9855,8024.0704,535.4101,0.022635
