step,volume_joules,nb_entites,ratio_destruction
1623,551.4907,1,0.001327
1625,555.6019,1,0.001334
1627,1406.236,2,0.003382
1631,450.7757,1,0.001081
1632,1287.0779,3,0.0031
1635,871.7231,2,0.002124
1638,694.4701,1,0.001679
1639,501.4722,1,0.001218
1640,1076.9732,2,0.002633
1643,438.5444,1,0.00108
1646,474.2634,1,0.001161
1647,860.5523,2,0.002119
1655,826.3271,2,0.001999
1656,395.2287,1,0.000965
1658,462.9481,1,0.00113
1663,1203.2128,3,0.002871
1664,460.6507,1,0.001118
1669,539.9044,1,0.001297
1671,531.012,1,0.001276
1674,511.4923,1,0.001225
1675,652.5642,1,0.001572
1677,503.4478,1,0.001216
1684,470.3861,1,0.0011
1689,655.2605,1,0.001512
1690,447.029,1,0.001038
1691,505.3459,1,0.001179
1692,1457.9825,3,0.003409
1700,961.5876,2,0.00224
1701,958.8657,2,0.002263
1703,467.8463,1,0.001111
1709,547.2092,1,0.001273
1712,402.9563,1,0.000936
1713,1130.8947,2,0.002624
1715,1134.2725,2,0.002662
1716,434.4746,1,0.001036
1718,1451.6753,2,0.003445
1721,728.141,1,0.001743
1723,660.8275,1,0.001585
1724,468.1021,1,0.001128
1725,395.777,1,0.000959
1730,480.8403,1,0.001151
1735,407.1026,1,0.00096
1736,451.7319,1,0.00107
1738,689.6407,1,0.001638
1739,449.5059,1,0.001064
1740,488.9708,1,0.001164
1741,1575.213,3,0.003768
1742,479.5464,1,0.001172
1743,538.3264,1,0.001322
1749,573.7479,1,0.001388
1750,889.1743,2,0.002168
1757,851.4083,2,0.002029
1763,640.5096,1,0.001507
1767,419.0233,1,0.000979
1768,440.4458,1,0.001033
1773,433.2017,1,0.001003
1776,1544.1746,3,0.003543
1777,396.5759,1,0.000931
1779,927.7549,2,0.002181
1780,1238.3366,2,0.00295
1781,443.5616,1,0.001072
1783,449.676,1,0.001086
1785,437.7631,1,0.00106
1787,969.3647,2,0.002338
1788,1011.5553,2,0.002473
1789,848.0029,2,0.002107
1791,956.7636,2,0.002394
1800,627.4936,1,0.001534
1804,447.6616,1,0.001086
1807,480.2596,1,0.001159
1808,444.2606,1,0.001077
1813,656.186,1,0.001569
1816,751.3013,1,0.001798
1818,502.9181,1,0.0012
1819,829.3235,2,0.001992
1820,915.5592,2,0.00221
1826,975.514,2,0.002341
1827,378.7781,1,0.00092
1831,1328.6148,3,0.003186
1835,415.9111,1,0.001
1836,395.6224,1,0.000957
1839,699.1699,1,0.001688
1841,1004.735,2,0.002437
1844,601.9731,1,0.001468
1848,395.6901,1,0.000963
1851,1082.0457,2,0.002615
1855,542.7567,1,0.001309
1858,421.2778,1,0.001017
1859,1187.3405,2,0.002864
1860,441.5288,1,0.001082
1862,520.8842,1,0.00128
1866,519.3467,1,0.001265
1868,674.1336,1,0.001641
1872,513.4011,1,0.001239
1879,493.8813,1,0.001165
1890,1152.9847,2,0.002613
1891,767.2649,1,0.001765
1892,493.6056,1,0.001145
1893,462.1359,1,0.001074
1895,393.216,1,0.000913
1901,565.2127,1,0.001288
1907,396.9527,1,0.000889
1910,998.1566,2,0.002208
1913,600.9587,1,0.001337
1915,374.6448,1,0.000835
1920,1311.7395,3,0.002871
1921,552.431,1,0.00123
1922,446.1776,1,0.000995
1923,553.7121,1,0.001243
1925,588.1589,1,0.001315
1927,487.7369,1,0.001094
1928,430.6972,1,0.000967
1929,585.5755,1,0.001323
1931,591.0201,1,0.001338
1932,383.3539,1,0.000872
1935,430.9766,1,0.000975
1936,470.6226,1,0.001064
1938,563.2336,1,0.001278
1939,627.1879,1,0.00143
1942,742.9835,1,0.00169
1943,1051.7055,2,0.002404
1950,985.9215,2,0.00224
1951,558.3435,1,0.001287
1952,537.3775,1,0.001244
1955,484.6347,1,0.00112
1956,1294.8745,3,0.003009
1959,544.1251,1,0.001274
1967,914.9963,2,0.002101
1970,530.8203,1,0.001216
1976,866.7161,2,0.001959
1977,611.4999,1,0.001399
1978,604.4725,1,0.001392
1979,479.1519,1,0.001107
1981,601.7022,1,0.001388
1985,426.6033,1,0.000975
1986,421.77,1,0.000965
1988,726.325,1,0.001664
1994,605.8045,1,0.001369
1995,460.9531,1,0.00105
1996,487.0709,1,0.001107
1998,1313.5418,2,0.002991
1999,873.5647,2,0.002015
2000,904.0524,2,0.002113
2006,451.7129,1,0.001053
2007,1392.7961,3,0.003263
2012,707.2868,1,0.001661
2015,416.16,1,0.000971
2016,381.0201,1,0.000894
2017,580.7129,1,0.00137
2018,395.4672,1,0.000938
2019,628.7158,1,0.001499
2021,461.7588,1,0.001101
2024,487.92,1,0.00116
2026,456.888,1,0.001084
2028,399.3089,1,0.000949
2029,1707.228,3,0.004077
2034,1217.2272,2,0.002929
2039,477.4676,1,0.00115
2040,597.6072,1,0.001446
2042,728.0262,1,0.001764
2043,533.4893,1,0.0013
2044,544.1618,1,0.001333
2045,975.6542,2,0.002403
2047,583.0046,1,0.001449
2050,562.5434,1,0.001395
2059,711.633,1,0.001714
2060,904.3624,2,0.002194
2062,1461.9352,3,0.003589
2063,984.269,2,0.002472
2066,1369.313,3,0.003455
2069,458.4031,1,0.001171
2070,1231.8026,2,0.003167
2071,473.5336,1,0.001241
2073,546.6273,1,0.001436
2076,507.1189,1,0.001323
2077,494.7267,1,0.001301
2079,506.5039,1,0.001337
2088,538.8982,1,0.001375
2090,532.9242,1,0.001363
2092,551.9003,1,0.001406
2094,431.6036,1,0.001101
2096,573.8423,1,0.001468
2103,560.8585,1,0.001402
2104,574.1025,1,0.001444
2105,1492.1147,3,0.00378
2107,485.0131,1,0.00125
2112,517.7717,1,0.001318
2113,518.8389,1,0.001329
2115,447.3616,1,0.00114
2120,929.9804,2,0.002341
2122,516.7804,1,0.001314
2124,662.3514,1,0.001684
2126,534.0905,1,0.001356
2127,712.9122,1,0.001821
2129,473.2831,1,0.001211
2132,506.1753,1,0.001292
2133,662.6813,1,0.001697
2137,554.941,1,0.001415
2141,542.0249,1,0.001378
2143,999.6336,2,0.002536
2144,1231.7661,2,0.003174
2151,591.4569,1,0.001522
2152,796.6524,1,0.00206
2154,1064.3852,2,0.002767
2157,436.5852,1,0.001143
2160,735.502,1,0.001919
2161,881.8459,2,0.002319
2168,621.6989,1,0.001607
2170,485.3402,1,0.001255
2172,1099.0922,2,0.002845
2173,451.362,1,0.001189
2177,458.5052,1,0.001193
2180,702.2846,1,0.00182
2186,597.2244,1,0.001524
2187,635.4248,1,0.001633
2192,474.1012,1,0.001206
2193,578.5266,1,0.00148
2194,396.4461,1,0.001019
2196,570.4012,1,0.001457
2198,393.3994,1,0.001008
2199,478.7504,1,0.001231
2200,384.9102,1,0.000994
2201,1913.3052,4,0.004953
2202,577.3695,1,0.001546
2207,504.773,1,0.001336
2208,1009.2674,2,0.002682
2215,414.7783,1,0.001095
2218,444.3285,1,0.001164
2220,461.3286,1,0.001208
2221,389.3569,1,0.001025
2224,733.5698,1,0.001907
2227,455.3424,1,0.001187
2233,723.044,1,0.001857
2234,438.1883,1,0.001135
2239,508.6738,1,0.001292
2241,548.7121,1,0.001397
2248,877.7309,2,0.002176
2249,418.8948,1,0.001053
2250,528.5885,1,0.001335
2252,1201.3471,2,0.003042
2253,499.0443,1,0.001277
2254,776.6852,1,0.002003
2255,400.6081,1,0.001041
2258,1019.1275,2,0.002631
2259,429.179,1,0.001126
2260,838.2499,2,0.002212
2262,538.0036,1,0.001421
2265,808.7622,1,0.002132
2267,442.4766,1,0.001174
2269,444.3362,1,0.001179
2270,513.7268,1,0.00137
2272,487.9393,1,0.001304
2276,596.0202,1,0.001578
2278,400.0637,1,0.001061
2279,452.684,1,0.001199
2280,561.0783,1,0.001494
2281,391.2903,1,0.00105
2284,424.724,1,0.001137
2293,587.1963,1,0.001527
2295,604.4414,1,0.001567
2297,1446.7924,3,0.003745
2299,429.6193,1,0.001134
2308,513.9607,1,0.001316
2310,947.1829,2,0.002413
2311,1355.0112,3,0.003493
2312,404.3361,1,0.001066
2315,440.7415,1,0.001153
2319,532.74,1,0.001381
2320,995.891,2,0.0026
