# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
260,passif_total,159,1256.0648,450.7029,302.3468,1052.0784,1069.7061,1123.5984,1285.076,1668.3375,2663.3691,2674.9176
260,actif_liquide,159,119.7076,43.3482,11.9913,100.0879,103.1734,110.6439,128.186,152.5828,288.3587,298.7668
260,actif_total,159,1786.2297,1921.3029,309.3381,1147.3803,1171.8075,1228.1088,1399.1753,1829.9119,9609.1452,10494.3093
260,ratio_L_P,159,0.0952,0.0122,0.0389,0.0884,0.0938,0.0998,0.1008,0.1021,0.1089,0.1117
260,taux_interne,159,0.0147,0.0026,0.0097,0.0122,0.0139,0.0149,0.0153,0.0154,0.0278,0.0288
260,levier_entite,159,0.8712,0.1574,0.2516,0.9107,0.9115,0.9127,0.9174,0.921,0.9675,0.9778
270,passif_total,166,1279.2051,452.8144,358.8602,1057.2996,1100.7176,1155.4996,1302.4345,1696.3396,2778.5487,2799.4058
270,actif_liquide,166,126.6981,57.4579,11.9913,99.3151,105.3031,112.6738,129.5515,155.9726,376.6378,399.8237
270,actif_total,166,1836.8811,2054.9397,365.8516,1152.7694,1205.9135,1256.8221,1422.6991,1860.0326,10394.3075,11452.2863
270,ratio_L_P,166,0.0976,0.0116,0.0334,0.0908,0.0945,0.0995,0.1005,0.1019,0.1348,0.1441
270,taux_interne,166,0.0145,0.0021,0.0095,0.0121,0.0139,0.0147,0.0151,0.0154,0.0201,0.0264
270,levier_entite,166,0.8713,0.1577,0.2422,0.9111,0.9118,0.9127,0.9172,0.9202,0.9456,0.9809
280,passif_total,173,1310.6829,433.0243,310.7902,1076.1249,1127.11,1179.6993,1312.9006,1697.6376,2767.8128,2822.4097
280,actif_liquide,173,126.0573,46.0424,11.9913,96.1411,107.6673,114.7354,130.0696,158.1794,330.6162,364.1726
280,actif_total,173,1901.3071,2193.143,317.7815,1158.8961,1230.5497,1282.468,1430.7274,1860.8642,11228.5732,12478.7486
280,ratio_L_P,173,0.0957,0.0096,0.0386,0.0894,0.0929,0.0989,0.0999,0.1009,0.1195,0.129
280,taux_interne,173,0.0142,0.0019,0.0094,0.0121,0.0138,0.0146,0.0149,0.0152,0.0179,0.0284
280,levier_entite,173,0.8724,0.16,0.2207,0.9116,0.9122,0.9133,0.9178,0.9206,0.9484,0.978
290,passif_total,176,1366.5518,424.2437,1062.2561,1132.6779,1163.9869,1216.4808,1350.9553,1684.7855,2894.5704,2909.8503
290,actif_liquide,176,133.8055,57.2806,67.0916,106.1746,109.6296,116.4821,131.7512,160.0136,398.9269,406.9998
