step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
256,152,152,1,5337.596,856.8234,1,4126.1024,0,0.0,0.0,61696.3609,367,274042.25,193990.292,19115.5971,1276.2519,0.014495
257,154,154,2,5366.6811,860.0755,4,3912.9016,0,0.0,0.0,63091.8169,371,276791.7149,195766.023,18703.8749,1271.2079,0.014529
258,156,156,2,5425.9566,873.4881,7,3735.0131,0,0.0,0.0,64644.3481,378,279739.9996,197496.3609,18379.2905,1266.0023,0.014584
259,157,157,1,5482.2097,888.5614,1,4017.9455,0,0.0,0.0,64937.928,379,281458.9441,198223.4712,19082.5449,1262.5699,0.014656
260,159,159,2,5508.3722,891.4133,4,3965.4046,0,0.0,0.0,66057.719,383,284010.5184,199714.2963,19033.5031,1256.0648,0.014707
261,160,160,1,5560.1402,902.2987,2,4159.5621,0,0.0,0.0,66481.7851,385,285886.4187,200676.6914,19527.9423,1254.2293,0.014742
262,160,160,0,5586.5601,906.4419,3,4158.4073,0,0.0,0.0,67341.399,388,288185.6407,202050.0507,19594.1911,1262.8128,0.014577
263,160,160,0,5614.4759,914.8344,1,4332.0282,0,0.0,0.0,67670.2086,389,289957.6913,203043.8269,20043.6558,1269.0239,0.014514
264,160,160,0,5630.6043,918.0267,2,4342.1261,0,0.0,0.0,68355.1527,391,292072.526,204383.6685,20133.7047,1277.3979,0.01443
265,162,162,2,5657.241,924.6341,3,4252.5126,0,0.0,0.0,69401.9934,394,294569.6364,205982.2694,19995.3735,1271.4955,0.014523
266,163,163,1,5707.476,934.7408,3,4252.036,0,0.0,0.0,70285.5764,397,296920.7731,207387.2232,20062.9735,1272.3143,0.014497
267,165,165,2,5748.4549,943.3052,1,4427.2149,0,0.0,0.0,70649.3162,398,298777.833,208429.6716,20523.8452,1263.2101,0.015493
268,165,165,0,5775.3688,946.8352,2,4452.8794,0,0.0,0.0,71327.4997,400,300926.1538,209781.4874,20642.1667,1271.403,0.014548
269,165,165,0,5807.9633,953.3886,1,4582.2031,0,0.0,0.0,71666.9642,401,302741.3489,210899.9248,20999.4599,1278.1814,0.014475
270,166,166,1,5828.2498,956.6562,2,4563.6902,0,0.0,0.0,72372.3531,403,304922.2702,212348.0407,21031.8764,1279.2051,0.01448
271,167,167,1,5864.7039,963.3979,3,4421.0793,0,0.0,0.0,73537.1151,406,307572.0774,214087.3548,20782.6075,1281.9602,0.01445
272,167,167,0,5905.8572,974.5433,3,4360.1117,0,0.0,0.0,74602.1403,409,310130.8365,215634.1377,20729.5585,1291.2224,0.014339
273,167,167,0,5933.2855,984.7814,2,4476.018,0,0.0,0.0,75197.5503,411,312223.7688,216803.0594,21058.159,1298.2219,0.01428
