# Données détaillées de chaque cascade de faillites
step,nb_entites_faillie,volume_actifs_detruits,volume_creances_annulees,volume_passif_efface,actif_systeme_avant,passif_systeme_avant,liquidite_systeme_avant,nb_entites_avant,ratio_destruction,ratio_contagion,nb_contamines,nb_deja_fragiles,passif_median_failli
1064,1,1368.1283,8746.0356,1369.658,2988196.9453,1086833.7973,78279.9945,373,0.000458,0.0,0,1,1369.658
1066,1,1440.3003,9152.1356,1440.4252,2990752.9245,1086278.9981,79230.1645,373,0.000482,0.0,0,1,1440.4252
1068,2,3579.6784,19738.6761,3583.4622,2992512.1888,1084704.5097,81158.6817,372,0.001196,0.0,0,2,2218.9047
1070,1,1772.9634,10168.1417,1777.5283,2976067.5879,1079971.4417,83823.9443,370,0.000596,0.0,0,1,1777.5283
1073,1,1362.7294,8745.53,1365.2047,2983175.725,1083914.4271,80069.4191,370,0.000457,0.0,0,1,1365.2047
1076,3,4750.713,28466.9282,4758.7146,2994811.1566,1087282.3232,77318.9627,369,0.001586,0.0,0,3,1486.8863
1077,1,1531.2043,9383.706,1532.6901,2964346.6154,1079969.328,80569.984,368,0.000517,0.0,0,1,1532.6901
1078,1,1439.0069,9114.4814,1439.1902,2957785.8356,1078071.202,81572.9987,369,0.000487,0.0,0,1,1439.1902
1079,1,1436.2874,9424.6989,1440.3204,2954524.223,1078655.1671,80148.655,368,0.000486,0.0,0,1,1440.3204
1080,2,3307.6189,19218.1032,3311.9913,2960405.5783,1085341.1397,72663.5299,368,0.001117,0.0,0,2,1672.3942
1081,1,2154.183,11472.1207,2154.9763,2946522.9993,1082112.3381,73396.4611,367,0.000731,0.0,0,1,2154.9763
1083,1,1721.0081,9798.1207,1721.3019,2944442.7624,1077718.8082,77258.4546,366,0.000584,0.0,0,1,1721.3019
1090,1,1422.7793,9303.1169,1423.5775,2977755.1428,1078056.9482,80866.39,369,0.000478,0.0,0,1,1423.5775
1092,1,1394.288,9093.3254,1395.3568,2980864.7357,1079818.939,79327.984,369,0.000468,0.0,0,1,1395.3568
1093,1,1998.3859,11094.2341,2002.837,2974211.1306,1077240.2531,81348.0293,368,0.000672,0.0,0,1,2002.837
1098,1,1705.4387,10043.2661,1706.4328,2996528.4337,1080822.4439,80166.8023,371,0.000569,0.0,0,1,1706.4328
1101,1,1344.2676,9198.5366,1348.9915,2999922.3061,1080000.7384,81806.4716,371,0.000448,0.0,0,1,1348.9915
1104,1,2163.0673,11402.6234,2164.0871,3014589.02,1084291.3455,78679.504,370,0.000718,0.0,0,1,2164.0871
1106,1,1665.6994,9756.129,1668.8245,3009748.9782,1080037.6994,82450.4841,369,0.000553,0.0,0,1,1668.8245
1109,1,1354.5251,8895.9769,1357.3721,3025834.4643,1084945.5736,78356.8576,368,0.000448,0.0,0,1,1357.3721
1110,1,1683.5377,9799.741,1688.5377,3021004.8128,1083072.5909,79711.8633,367,0.000557,0.0,0,1,1688.5377
1113,1,1793.8976,10474.2181,1797.1757,3022911.5,1080146.1412,83236.801,366,0.000593,0.0,0,1,1797.1757
